id,gender,race,rank,age,career_length,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,allegation_count,sustained_count,civilian_compliment_count,discipline_count,honorable_mention_count,major_award_count,trr_count,unsustained_count,number_of_awards,salary
32165,F,White,Police Officer,61,29,93.1489,91.4192,79.1409,0.0000,40,0,1,0,38,0,0,20,57,92430
13273,M,White,Lieutenant of Police,50,24,96.3356,97.0052,96.2124,79.9133,42,2,4,0,124,1,16,18,160,121464
30210,M,White,Police Officer / Field Training Officer,74,54,90.6063,87.8390,0.0000,85.2745,32,0,0,0,10,0,0,19,10,83214
13272,M,White,Police Officer,43,20,89.4196,87.9360,98.0723,90.1136,22,2,4,1,138,0,34,10,166,90024
24744,M,Black,Police Officer,57,34,78.6693,84.2378,0.0000,0.0000,24,3,1,3,2,0,0,11,8,86130
11194,M,White,Police Officer,56,29,98.2996,86.3763,63.9098,61.1521,67,9,5,9,12,0,6,38,30,96060
31429,M,White,Police Officer,53,26,89.6909,77.6460,66.9276,88.3297,30,0,4,0,13,0,7,10,23,93354
6084,M,White,Police Officer,51,25,77.9756,72.3141,45.6870,0.0000,19,4,6,4,3,0,3,11,13,92430
19331,M,Black,Police Officer,56,23,85.6196,86.6703,80.9174,86.8649,21,2,0,2,16,0,2,10,28,78012
30214,M,Black,Police Officer,64,38,95.3371,73.6473,72.5609,97.3416,49,2,0,1,11,1,2,34,17,78006
32423,F,Black,Sergeant of Police,54,29,84.6127,90.4873,86.1565,0.0000,29,1,2,1,65,0,10,15,79,111474
7154,M,White,Police Officer as Detective,53,29,92.0790,41.5139,87.1139,0.0000,39,0,4,0,69,0,1,31,92,103932
22389,M,Black,Police Officer,49,24,93.6468,94.7913,92.6128,72.4290,32,4,6,2,75,0,9,13,90,80724
27214,M,Black,Police Officer,65,35,95.2959,54.0566,49.7998,0.0000,48,1,6,1,6,0,0,37,17,75816
26808,M,Black,Police Officer,49,23,84.8649,72.3141,61.9724,61.1521,23,3,6,3,8,0,3,15,20,90024
4199,M,Hispanic,Police Officer,57,26,77.2764,72.3141,30.6821,61.1521,19,0,1,0,1,0,0,12,7,93354
29554,M,White,Police Officer as Detective,51,26,81.7126,77.6460,61.2608,0.0000,22,0,4,0,9,0,1,12,37,100980
17555,M,Hispanic,Police Officer / Explosives Detective Canine Handler,59,32,85.0292,24.1180,44.8135,0.0000,31,4,2,4,4,0,1,19,12,100980
23710,M,White,Police Officer as Detective,52,21,88.7012,89.5804,75.7253,61.1521,22,0,3,0,20,1,7,8,41,97440
21539,M,White,Sergeant of Police,59,29,74.5826,69.1001,52.7606,61.1521,20,2,5,2,6,0,2,12,20,111474
22951,M,White,Sergeant of Police,63,34,86.8727,74.0601,68.8783,85.9943,30,3,0,3,8,0,0,17,12,85818
44,M,Hispanic,Police Officer as Detective,51,25,80.7573,53.0197,65.3427,79.9133,20,0,1,0,11,0,8,11,26,100980
12074,M,Hispanic,Police Officer,43,20,99.9715,99.9512,86.6590,98.0540,80,5,0,5,21,0,4,28,23,66924
11265,M,Black,Police Officer as Detective,65,35,93.0808,51.9382,0.0000,96.9777,42,6,2,5,0,0,0,23,8,90456
32178,M,White,Police Officer,42,18,98.1812,97.5733,85.5161,94.9920,37,3,3,3,37,0,32,12,72,90024
14696,M,White,Sergeant of Police,49,24,98.5404,91.4192,68.3637,98.9884,56,6,4,6,13,0,16,28,36,107988
3133,M,White,Police Officer,53,25,94.3258,95.0419,91.3155,93.0935,37,0,3,0,80,0,14,17,102,93354
32107,M,White,Police Officer,50,23,96.3509,96.7760,67.9820,79.9133,39,2,1,1,13,0,2,21,65,93354
16277,M,Black,Police Officer,45,20,84.4064,86.8547,85.9107,0.0000,19,0,2,0,42,0,17,10,54,90024
15137,M,Asian/Pacific,Police Officer,56,31,99.3654,95.2241,0.0000,99.6335,78,10,0,6,1,0,0,52,1,73116
24572,M,Hispanic,Lieutenant of Police,44,20,97.9825,97.9719,96.9499,70.3408,40,1,6,1,112,0,46,18,144,117894
18894,M,White,Sergeant of Police,52,22,93.2521,91.4192,77.3232,93.0935,30,4,2,3,24,0,17,9,43,104628
11436,M,White,Police Officer,52,21,92.9235,91.9723,83.3235,90.4375,26,2,3,2,31,0,5,10,48,86520
9386,F,White,Sergeant of Police,59,33,81.1746,61.5349,40.2962,86.0351,27,4,3,3,2,0,1,18,8,109278
30766,F,Black,Police Officer,61,19,94.5283,94.8625,49.2221,71.7859,27,0,1,0,3,0,1,13,8,90024
28051,F,White,Sergeant of Police,62,31,75.1100,77.0889,67.3300,84.8841,21,2,3,2,13,0,2,10,33,110370
7982,M,White,Sergeant of Police,64,34,93.4870,78.0356,88.0032,87.4675,45,1,1,0,56,0,0,29,66,98766
32016,M,Hispanic,Police Officer,48,21,99.4498,99.3522,98.1208,61.1521,59,1,1,1,142,0,10,17,171,90024
31802,M,Hispanic,Sergeant of Police,50,23,96.6719,96.7760,90.7300,95.6348,42,2,3,0,69,2,2,10,114,107988
32228,M,White,Lieutenant of Police,58,32,67.2042,47.6380,59.5207,61.1521,19,1,7,1,10,0,1,13,31,125190
20030,F,White,Police Officer,62,34,91.8077,83.7403,80.7614,61.1521,43,4,3,4,51,1,7,27,68,96060
9041,M,White,Police Officer as Detective,58,31,77.4139,69.1001,36.5398,61.1521,23,1,14,1,2,0,1,11,33,103932
3549,M,White,Police Officer,38,13,98.4296,98.5350,99.9968,0.0000,27,1,9,0,310,2,35,0,360,87006
32418,M,Black,"",60,28,78.2660,0.0000,43.1122,0.0000,21,1,4,0,3,0,0,13,15,111252
10326,M,Hispanic,Sergeant of Police,55,29,74.1470,74.8804,69.8192,0.0000,20,0,4,0,18,0,2,9,42,111474
27303,M,Black,Police Officer,50,28,92.2319,88.5838,66.8823,95.6348,39,6,1,6,14,0,4,23,20,96060
13417,M,Black,Police Officer,53,30,92.3541,65.6966,70.2526,61.1521,40,5,3,4,19,0,4,23,30,96060
3876,M,White,Police Officer,50,21,88.1930,90.4873,83.4622,0.0000,22,0,7,0,37,0,22,7,58,90024
6726,M,White,Police Officer Assigned Traffic Specialist,51,25,76.3479,74.8804,70.3399,0.0000,20,1,5,1,16,0,0,13,34,98052
10166,M,Hispanic,Police Officer,61,38,95.7931,96.1830,70.3723,88.3297,57,3,4,2,25,0,2,19,44,96060
18226,M,White,Police Officer / Field Training Officer,48,24,98.3773,98.6779,0.0000,84.1741,33,1,0,1,2,0,5,16,4,70296
14034,M,Hispanic,Sergeant of Police,69,42,70.3882,65.0152,0.0000,87.5379,19,2,0,2,2,0,0,7,7,101958
25615,M,White,Police Officer as Detective,50,26,86.3169,79.7738,30.6401,0.0000,26,1,2,1,1,0,2,18,6,100980
15874,F,White,Police Officer,68,43,70.0126,24.1180,52.3757,61.1521,21,2,3,2,9,0,0,12,16,86130
29504,M,Hispanic,Police Officer,53,29,73.9559,47.6380,74.6580,0.0000,20,1,3,0,27,0,5,11,35,96060
32172,M,White,Police Officer,57,27,98.9416,98.7841,94.4949,88.3297,68,1,1,1,117,1,4,29,138,93354
32062,M,Hispanic,Police Officer,53,29,90.9709,81.8766,71.8343,79.9133,36,2,1,2,21,0,1,19,47,96060
12963,F,Black,Police Officer,70,31,70.0954,0.0000,36.7619,86.0401,18,2,1,2,1,0,0,12,5,83706
28879,M,White,Police Officer,43,20,99.3084,99.2326,93.2076,70.5551,54,0,6,0,73,0,17,22,100,90024
24758,M,White,Police Officer,45,18,95.7778,96.3723,98.9456,0.0000,27,0,4,0,141,1,53,10,167,87006
19867,M,White,Police Officer,46,22,86.4010,81.8766,66.1093,95.6348,23,3,9,3,10,0,5,8,27,90024
28280,M,Black,Police Officer,56,27,98.0054,97.5782,66.2775,61.1521,58,1,6,1,13,0,5,34,37,93354
6395,M,Black,Police Officer,57,23,88.2618,81.8766,79.6811,88.3297,24,3,4,3,30,0,5,10,51,90024
5446,M,Hispanic,Police Officer,64,34,80.2453,24.1180,0.0000,79.9133,27,1,1,1,0,1,0,23,10,96060
6743,M,Black,Police Officer,53,24,93.2139,94.1100,89.9732,61.1521,32,0,4,0,68,0,4,7,91,93354
23388,M,Hispanic,Sergeant of Police,57,34,87.4288,83.7403,47.1941,98.7592,35,8,2,8,5,0,0,13,15,102978
24140,M,Hispanic,Police Officer,51,23,93.6627,90.3014,45.4527,98.5813,31,9,1,9,2,0,1,13,7,80724
31835,M,White,Police Officer,55,25,91.6549,87.5224,69.4472,0.0000,32,1,1,1,15,0,1,20,38,93354
15012,M,White,Police Officer / Field Training Officer,67,38,90.6895,85.4622,66.5522,92.8389,33,4,0,3,1,0,0,15,1,82008
26579,M,White,Sergeant of Police,58,34,79.2184,84.0057,0.0000,0.0000,19,0,2,0,3,0,0,9,6,75102
725,M,Hispanic,Police Officer,69,35,89.0402,95.4557,0.0000,90.6729,28,1,0,0,1,0,0,18,1,62742
25319,M,Hispanic,Commander,57,34,82.3087,61.9992,52.4016,0.0000,29,0,8,0,8,1,4,16,40,162684
31363,M,Hispanic,Police Officer,47,22,95.8274,95.4256,93.1720,93.0935,36,2,2,1,82,1,15,15,99,90024
25700,M,White,Sergeant of Police,44,21,92.1745,93.5220,76.8639,0.0000,26,1,1,1,23,0,9,9,39,104628
21095,M,Black,Police Officer,60,22,86.4583,85.1455,72.4618,61.1521,21,3,5,3,16,1,2,11,30,90024
13335,M,White,Sergeant of Police,60,26,87.7291,83.2270,80.5083,96.2649,24,3,0,3,19,0,3,9,30,96648
18721,M,Hispanic,Sergeant of Police,59,34,76.4014,77.6460,64.3516,79.9133,24,1,2,1,17,0,33,4,25,111474
19119,M,Black,Police Officer,66,34,77.7655,35.6089,62.8198,61.1521,25,1,3,1,13,0,1,21,24,95106
13468,M,Black,Police Officer as Detective,55,30,96.7139,65.6966,49.3224,0.0000,55,3,2,3,5,0,2,38,14,103932
30511,M,Black,Police Officer,62,34,68.7479,44.3592,45.4581,96.2228,19,4,2,4,4,0,1,7,11,92316
20385,M,White,Sergeant of Police,49,25,94.0889,88.5838,67.8979,0.0000,36,2,3,2,13,0,4,20,28,107988
2120,M,Black,Police Officer,55,25,87.7621,66.7214,84.2731,76.8890,22,3,3,3,23,0,2,9,34,78360
8745,M,White,Police Officer,46,21,89.2438,90.4873,89.9505,0.0000,24,1,2,1,58,0,2,3,81,90024
27658,M,White,Police Officer,60,32,71.2736,44.1309,63.8408,94.3252,20,1,3,1,11,0,0,11,17,92316
31829,M,White,Police Officer,53,27,84.7350,86.3763,56.6937,79.9133,25,0,2,0,7,0,0,9,27,93354
7199,M,White,Police Officer,44,20,99.5106,99.1226,91.4356,91.2201,36,1,1,1,22,2,1,15,29,68262
30430,M,White,Police Officer,62,26,94.4727,94.7637,78.3335,0.0000,34,0,1,0,15,0,3,20,25,79926
4299,M,Hispanic,Police Officer,51,21,90.7226,92.1417,82.2492,0.0000,24,0,2,0,33,0,7,5,47,90024
9297,M,White,Police Officer,52,27,85.1477,65.6966,72.1092,88.3297,26,1,4,1,20,0,2,13,39,93354
8902,M,White,Sergeant of Police,60,25,93.9590,86.3763,69.7804,88.3297,38,1,10,1,15,3,5,20,48,107988
8974,M,White,Sergeant of Police,54,29,98.4525,74.8804,74.5933,88.3297,67,3,5,2,27,1,2,41,55,111474
27124,M,White,Police Officer as Detective,50,25,89.3585,83.7403,65.1907,61.1521,28,0,7,0,11,0,3,14,38,100980
18942,F,White,Sergeant of Police,60,38,74.2267,68.3081,65.6346,87.8324,21,0,5,0,9,0,2,11,17,102978
25039,M,White,Police Officer,47,22,99.5033,99.5067,94.7116,79.9133,65,2,4,2,94,0,8,20,111,90024
4347,M,Hispanic,Police Officer / Field Training Officer,54,28,90.3596,85.1455,84.6913,79.9133,34,2,3,2,56,0,17,20,70,100980
2403,M,White,Police Officer,48,23,83.3403,85.1455,82.6891,61.1521,21,0,10,2,38,1,16,13,68,93354
5780,M,Black,Police Officer as Detective,55,20,85.9845,86.8397,76.6730,71.2129,19,0,1,0,21,1,3,3,34,97440
29066,M,Black,Police Officer,59,26,77.6394,72.3141,30.8018,0.0000,19,0,2,0,1,0,1,13,15,93354
32188,M,Black,"",51,29,84.4905,29.7987,42.6400,61.1521,27,4,2,4,3,0,0,18,17,100980
30907,F,White,Sergeant of Police,61,34,68.2970,78.5679,41.5539,83.9745,19,3,2,3,3,0,3,2,13,111474
9694,M,Hispanic,Sergeant of Police,50,21,98.6856,98.7841,89.4395,0.0000,50,0,7,0,55,2,1,19,89,104628
19652,M,White,Police Officer,59,32,93.5195,61.9992,65.4437,0.0000,46,0,10,0,13,0,4,35,37,95106
16675,M,Black,Police Officer as Detective,59,34,90.2891,71.5939,76.2497,0.0000,33,2,1,2,4,0,0,22,5,82008
32227,M,White,Police Officer,52,25,86.9780,86.3763,69.3922,79.9133,26,1,1,1,17,0,0,13,45,93354
11308,M,White,Sergeant of Police,57,34,89.9736,24.1180,52.7153,0.0000,39,0,8,0,7,0,0,31,37,111474
9138,M,White,Police Officer,55,24,93.7182,94.1100,89.1419,61.1521,33,1,5,1,62,0,13,13,87,92430
11904,F,White,Lieutenant of Police,54,27,76.4434,72.3141,87.2271,93.0935,19,2,2,2,62,0,8,5,87,121464
9822,M,Black,Police Officer,54,26,84.1084,57.7487,48.0480,93.0935,24,5,3,5,4,0,5,10,14,93354
21683,M,White,Sergeant of Police,64,32,90.8751,59.4000,0.0000,0.0000,37,1,1,1,0,0,0,26,5,99756
16967,M,Black,Sergeant of Police,54,30,75.1481,61.9992,69.4828,61.1521,22,1,2,1,19,0,6,12,33,111474
5577,M,Black,Sergeant of Police,67,38,72.2211,27.7049,55.8438,75.2277,20,2,1,2,3,0,1,14,11,101958
8698,M,White,Sergeant of Police,51,22,90.1379,89.5804,64.2462,0.0000,26,0,13,0,9,0,1,15,34,104628
16881,M,Black,Police Officer,44,20,92.9770,90.9458,82.0067,94.4289,27,4,3,5,30,0,6,11,44,90024
3906,M,White,Police Officer,41,13,97.6997,97.5434,99.5278,79.2007,23,1,5,0,123,0,17,6,152,87006
4137,M,White,Sergeant of Police,60,35,88.6401,88.5838,75.1722,0.0000,38,2,3,2,34,0,3,19,55,111474
1063,M,White,Sergeant of Police,59,26,96.7063,95.7794,98.4730,79.9133,47,3,4,1,194,0,4,22,213,107988
32095,M,White,Sergeant of Police,51,23,81.6973,85.1455,76.9641,61.1521,19,1,4,1,26,0,10,11,49,107988
15488,M,Black,Police Officer,69,39,80.5393,88.0968,62.4987,89.0714,25,2,1,2,6,0,0,6,13,83604
17987,M,Black,Police Officer as Detective,70,38,75.2146,40.9398,0.0000,92.7402,22,5,2,5,0,0,1,11,7,93192
4926,M,White,Sergeant of Police,69,47,90.5353,96.5856,0.0000,0.0000,29,3,0,3,12,1,0,24,15,80022
31514,M,White,Police Officer as Detective,63,34,90.9824,79.7738,43.5068,79.9133,42,3,0,3,4,0,0,22,9,93192
7553,M,White,Police Officer,63,33,72.1439,53.2841,71.8403,73.3421,20,2,4,2,13,1,2,11,31,86130
8104,M,Hispanic,Police Officer,68,31,72.4963,69.1001,72.2062,79.9133,20,0,3,0,23,1,1,10,38,83706
3226,M,White,Police Officer,49,19,88.3917,88.9575,93.5149,72.3390,21,0,2,0,70,0,21,3,95,90024
8257,M,Black,Police Officer,59,27,98.9225,97.4287,47.7343,79.9133,67,2,1,2,4,0,3,35,20,93354
4118,M,White,Lieutenant of Police,53,26,98.4410,99.2127,82.3851,95.6348,61,1,6,0,44,2,12,18,94,121464
26530,M,White,Sergeant of Police,44,20,87.9600,88.3446,89.4880,70.5551,20,0,6,0,54,0,12,7,76,104628
245,M,Black,Police Officer,53,22,97.3278,96.6067,72.2949,96.1357,27,5,0,4,2,0,1,18,2,68262
6313,M,Black,Police Officer,60,35,86.6787,62.6314,66.7354,0.0000,32,5,7,4,10,0,0,17,23,83604
19108,M,Black,Police Officer,76,35,89.3577,75.5660,77.0257,98.7800,32,11,0,10,17,1,2,14,20,75816
8912,F,Black,Police Officer as Detective,57,30,76.1492,53.0197,41.9446,61.1521,22,0,4,0,3,0,0,12,14,103932
3558,M,Hispanic,Police Officer,56,23,94.6811,94.6432,97.5547,95.6348,34,2,10,2,146,2,30,10,205,93354
1885,M,Black,Police Officer,59,29,77.5231,54.0486,44.5238,97.6432,20,8,0,7,1,0,0,6,3,83706
7532,M,Black,Police Officer,71,39,89.7788,91.4842,0.0000,89.7193,35,8,0,7,3,0,1,19,6,78006
7804,M,White,Sergeant of Police,70,42,82.5535,61.7670,0.0000,0.0000,22,1,0,1,1,0,0,17,1,80022
24116,M,Hispanic,Police Officer,56,26,80.5433,53.0197,72.0769,88.3297,22,4,11,4,19,0,12,8,45,93354
9577,M,Hispanic,Sergeant of Police,67,42,94.1940,96.1352,73.0560,86.0982,48,4,5,2,25,1,7,20,40,102978
3763,F,White,Police Officer,40,17,94.0545,93.4822,95.3682,87.0241,23,0,2,0,74,0,12,4,83,87006
25031,M,White,Police Officer,48,23,99.2120,98.4231,0.0000,89.5861,48,1,0,0,1,0,3,39,2,70656
24740,M,Black,Sergeant of Police,57,27,81.7737,61.9992,56.3444,88.3297,23,3,1,3,7,0,0,14,23,107988
25962,M,White,Police Officer,54,23,98.3394,97.9005,72.3629,96.4875,31,3,0,2,2,0,0,21,2,68262
17196,F,White,Police Officer,59,25,81.4184,69.1001,45.7164,88.3297,21,2,3,2,3,1,0,13,12,92430
12048,M,Hispanic,Lieutenant of Police,53,27,86.7372,86.3763,77.6595,61.1521,27,0,3,0,32,2,12,15,54,121464
21325,M,White,Police Officer,44,19,97.2871,97.3291,95.2777,72.0351,34,0,1,0,87,0,2,13,115,90024
256,M,Black,Police Officer,50,26,84.3109,69.1001,57.1207,0.0000,24,5,3,4,7,0,13,13,18,93354
6351,M,Black,Sergeant of Police,66,34,82.2094,75.0743,67.1212,85.9069,28,4,4,3,14,1,4,13,26,109278
19789,M,Hispanic,Police Officer,48,25,83.0538,74.8804,78.1221,79.9133,22,3,10,3,30,0,24,6,51,93354
31973,M,White,Police Officer,63,24,81.9342,72.3141,62.9978,61.1521,20,1,6,1,8,0,1,11,30,92430
13780,M,Black,Police Officer,52,23,83.3403,81.8766,72.3971,0.0000,20,0,2,0,17,0,7,9,30,93354
27479,M,Black,Police Officer,57,34,73.2796,65.6966,67.5038,61.1521,22,2,2,2,16,0,3,13,34,95106
1531,M,White,Police Officer,59,33,97.8702,83.9568,42.2043,87.1297,66,4,1,3,3,0,0,50,11,83706
8082,M,Hispanic,Police Officer,49,21,94.7346,94.6432,96.1833,79.9133,31,0,1,0,104,0,14,12,125,90024
27694,F,Black,Police Officer,53,27,95.0593,82.5184,65.6108,98.5310,39,8,0,8,4,0,0,23,7,79926
25685,M,White,Police Officer,42,18,95.8771,96.4222,87.6379,0.0000,27,1,5,1,40,0,41,10,53,87006
2418,M,Hispanic,Police Officer,49,25,86.1679,72.3141,76.6504,61.1521,24,0,1,0,26,0,6,16,40,93354
859,M,White,Sergeant of Police,70,48,82.4861,86.0560,45.0569,0.0000,30,0,2,0,5,0,10,17,20,106068
11450,F,White,Lieutenant of Police,44,21,85.3999,86.3763,73.8752,61.1521,19,0,3,0,18,0,3,8,32,117894
2008,M,White,Police Officer,71,32,86.9211,35.9389,74.3045,76.4744,30,2,0,2,13,0,0,19,22,82878
5143,M,Black,Police Officer,68,25,84.6816,86.3281,72.4345,91.2859,22,5,0,5,14,0,3,6,18,86520
9556,M,Hispanic,Police Officer,69,38,74.5845,66.7324,53.2946,88.4417,22,2,10,1,7,0,1,13,21,83604
14767,M,White,Sergeant of Police,54,29,83.8982,79.7738,42.3909,88.3297,27,4,3,4,3,0,1,9,10,111474
19994,M,White,Police Officer as Detective,53,26,97.4437,90.4873,38.8751,61.1521,50,2,4,2,2,2,1,32,27,100980
24596,M,Hispanic,Police Officer,52,24,91.0015,91.4192,86.8422,79.9133,30,3,5,3,54,0,5,10,72,93354
11872,M,White,Lieutenant of Police,49,25,88.6057,86.3763,97.7488,0.0000,27,0,7,0,163,0,3,16,201,121464
591,M,White,Police Officer,55,33,71.7053,35.6089,50.9202,0.0000,21,1,1,1,6,0,0,14,15,95106
28140,M,White,Police Officer,48,22,92.9311,93.5220,90.9079,79.9133,29,0,13,0,67,0,7,15,97,90024
32044,M,Black,Police Officer,49,20,85.6826,86.2567,64.5794,70.9637,19,3,2,2,8,0,1,7,19,90024
30845,M,Black,Police Officer,60,31,80.0619,74.8804,64.3950,0.0000,25,1,1,0,13,0,5,11,20,96060
14465,M,Black,Police Officer as Detective,61,34,73.2796,53.0197,72.2353,79.9133,22,4,3,4,26,0,2,9,42,93192
4866,F,White,Police Officer,62,26,85.5947,85.1455,81.8805,0.0000,25,0,10,0,41,0,21,10,61,93354
23004,F,Black,Police Officer,50,21,99.3619,99.3024,80.4768,0.0000,61,1,4,1,29,0,16,26,42,90024
29817,M,Black,Police Officer,59,25,93.4202,92.8393,69.9744,88.3297,34,3,4,3,15,0,4,15,28,93354
29841,M,Black,Sergeant of Police,69,29,99.5275,99.5950,62.4343,98.8568,89,8,1,7,9,0,8,44,18,105864
21041,M,White,Sergeant of Police,50,29,97.3559,95.7794,64.8192,88.3297,56,3,2,2,11,0,0,27,24,99756
21150,M,Hispanic,Sergeant of Police,62,32,97.8616,79.3961,79.4380,88.5408,64,3,0,3,21,0,1,51,25,98766
16380,M,Hispanic,Police Officer as Detective,51,29,96.8591,98.4652,90.8141,0.0000,53,0,2,0,90,1,8,22,110,103932
30479,M,Black,Police Officer,59,31,91.7963,85.1455,45.4960,79.9133,40,3,4,3,4,0,0,30,12,95106
11021,M,White,Police Officer,51,22,90.6652,91.4192,95.1903,79.9133,25,1,4,1,99,1,28,9,131,90024
8079,M,White,Police Officer,54,29,95.1341,84.2000,0.0000,0.0000,34,2,1,1,2,0,0,18,3,60600
10115,M,Black,Sergeant of Police,61,35,80.9803,71.1920,51.8308,91.1799,27,2,1,2,8,0,0,16,18,110370
10361,M,Hispanic,Police Officer,45,22,93.8673,94.1100,89.9117,61.1521,32,1,1,0,61,1,18,14,80,90024
10760,M,White,Sergeant of Police,44,20,85.3655,87.3032,87.6573,0.0000,19,0,2,0,46,0,10,7,61,104628
21523,M,White,Police Officer as Detective,51,24,88.3000,69.1001,59.0322,79.9133,25,0,2,0,7,1,1,19,30,100980
19602,M,Hispanic,Sergeant of Police,53,25,91.4485,81.8766,68.7874,61.1521,31,0,4,0,14,0,1,18,29,107988
17425,M,White,Police Officer as Detective,62,26,94.1500,89.5804,65.8311,95.6348,38,4,2,2,12,0,0,18,20,100980
31760,M,Hispanic,Police Officer,52,21,90.1647,89.5804,84.0250,79.9133,23,2,1,2,38,1,7,11,54,90024
30537,M,Black,Police Officer,51,26,77.0204,65.6966,84.9921,88.3297,19,2,1,1,52,0,4,5,65,93354
6836,M,Hispanic,Police Officer,47,21,87.7842,89.5804,88.8443,0.0000,21,0,1,0,54,0,4,9,84,90024
9479,M,White,Police Officer,52,22,92.6369,92.8393,77.2973,88.3297,28,2,4,2,24,0,5,8,39,90024
24311,M,White,Sergeant of Police,52,28,93.9513,94.1100,76.7959,61.1521,42,1,6,0,31,1,9,29,52,111474
29265,M,White,Police Officer,66,32,69.7566,59.9661,67.8406,70.2810,19,0,12,0,15,0,1,10,37,93240
32182,F,Black,Police Officer,40,14,95.9841,95.9787,95.7111,78.9117,21,2,2,1,59,1,12,4,83,87006
10656,M,White,Sergeant of Police,56,34,72.2594,67.5404,52.1549,96.1780,21,2,13,2,6,1,4,10,34,111474
20924,M,White,Police Officer,68,40,82.5823,73.5812,0.0000,0.0000,28,1,7,1,5,0,0,20,16,78006
10136,M,White,Sergeant of Police,66,34,71.3815,58.4432,76.7049,73.2811,20,1,1,1,19,0,5,11,30,102978
2539,M,White,Sergeant of Police,67,43,82.8001,64.0346,0.0000,90.0389,23,1,0,1,0,0,0,12,1,80022
7703,M,White,Lieutenant of Police,71,47,94.1930,95.4720,64.4248,98.2096,45,1,0,1,11,0,0,27,18,92130
21286,M,White,Police Officer,48,25,97.5087,98.2260,91.2411,88.3297,48,2,2,2,79,1,7,22,105,93354
11413,M,Black,Police Officer,51,27,89.2629,74.8804,76.5145,95.6348,32,9,15,9,28,0,3,11,54,93354
30817,M,Black,Police Officer,53,27,92.3732,81.8766,69.6704,88.3297,35,3,3,3,16,1,1,26,26,87006
16361,M,White,Police Officer Assigned Canine Handler,48,25,90.1303,85.1455,77.6434,0.0000,29,1,3,1,30,0,4,17,45,98052
1091,M,Black,Police Officer,51,23,97.7876,97.2095,73.7555,97.0251,46,4,1,3,20,0,10,29,26,93354
19642,M,White,Police Officer,69,44,76.6734,82.5066,76.2121,0.0000,22,0,5,0,18,0,11,8,34,83604
5439,M,Hispanic,Police Officer,41,18,97.3673,96.4570,93.4340,95.3857,32,3,2,3,64,1,14,9,77,87006
30849,M,Black,Police Officer,62,34,87.6290,54.3213,60.0583,79.3834,31,14,4,14,2,0,0,13,10,75816
19762,M,Asian/Pacific,Police Officer / Field Training Officer,40,14,96.4808,96.4471,95.6496,78.7772,20,1,3,1,59,1,7,4,77,86142
3020,M,Black,Police Officer / Field Training Officer,58,23,80.2835,83.7403,73.7555,61.1521,19,2,4,1,19,0,3,4,27,98052
417,M,White,Police Officer,71,47,78.8608,0.0000,49.2467,0.0000,24,0,0,0,2,0,0,18,5,86532
1018,M,White,Police Officer,44,17,95.2008,93.4971,99.2690,95.5451,25,2,3,1,151,1,28,6,189,87006
2385,M,Black,Police Officer,65,30,86.1344,82.4457,67.1393,95.3740,26,4,0,2,5,0,3,17,5,73116
31953,M,White,Police Officer,41,17,94.1538,94.9422,95.9796,0.0000,22,0,4,0,80,2,23,7,118,87006
18088,F,White,Lieutenant of Police,56,34,70.0126,57.7487,40.2465,79.9133,20,0,3,0,3,0,2,12,11,125190
12011,M,Hispanic,Sergeant of Police,61,34,79.0379,79.7738,54.7919,61.1521,26,1,7,1,8,0,0,15,31,111474
23415,M,Hispanic,Police Officer,51,26,86.3933,41.5139,57.1207,0.0000,26,3,15,3,7,0,2,17,32,93354
3764,M,White,Police Officer,47,22,99.8777,99.8505,88.7861,88.3297,90,2,2,2,57,0,33,42,68,90024
27170,M,White,Police Officer / Explosives Detective Canine Handler,55,27,94.4863,79.7738,64.1556,61.1521,40,3,7,3,11,0,5,25,30,98052
31900,M,White,Police Officer,48,25,93.9590,95.7794,83.7242,61.1521,36,0,1,0,46,0,6,13,76,93354
2610,F,Black,Police Officer,56,31,97.4476,92.8393,51.9035,98.9884,63,13,2,12,6,0,5,30,13,96060
6174,M,White,Sergeant of Police,53,29,75.2054,72.3141,92.6125,0.0000,20,0,5,0,103,1,6,9,127,111474
18048,M,Black,Police Officer,57,33,76.4014,47.6380,47.3170,79.9133,25,5,2,5,5,0,0,10,13,96060
16173,M,Black,Police Officer,53,28,74.8691,65.6966,73.1086,61.1521,19,1,4,1,22,0,3,12,39,93354
13594,M,Black,Police Officer,56,25,99.0278,98.6117,0.0000,95.2262,41,7,0,7,1,0,0,23,1,66906
17182,M,White,Police Officer as Detective,67,34,97.3406,63.8678,45.2913,70.2810,64,0,4,0,4,0,1,50,25,100884
3244,M,Black,Police Officer,54,21,90.3405,90.4873,86.5511,79.9133,24,1,1,1,46,0,17,6,58,90024
12930,M,Hispanic,Police Officer as Detective,48,25,87.7613,87.5224,60.3681,0.0000,26,0,5,0,8,0,0,14,25,100980
10542,M,White,Sergeant of Police,55,29,90.0539,47.6380,74.1825,61.1521,36,2,8,2,26,0,2,24,67,111474
8992,M,Black,Police Officer,60,30,79.5690,79.7738,62.6545,79.9133,24,5,2,4,13,0,1,7,23,95106
28345,F,Hispanic,Police Officer,51,27,77.3260,81.8766,51.0658,0.0000,21,0,7,0,5,0,7,10,21,93354
