officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id
588,1.7391304347826087,7.434782608695652,31.434782608695652,0,81.9762,0.17391304347826086957,2
589,1,26,48,1,20.2326,0,3
591,3.3333333333333333,7.476190476190476,29.476190476190474,1,71.7053,0.04761904761904761905,2
592,2.0714285714285714,4.714285714285714,37.714285714285715,1,70.5858,0.07142857142857142857,2
593,1,31,54,1,34.4824,0.5,3
594,3.5,19.5,47.5,0,37.3545,0.5,3
597,15.1666666666666667,4.916666666666667,32.916666666666664,1,96.5602,0.25,3
598,1.8181818181818182,11.909090909090908,46.90909090909091,1,64.9466,0.09090909090909090909,2
600,1,0,27,1,,1,3
603,5.3333333333333333,11.666666666666666,36.666666666666664,1,21.2525,0,3
605,4,25.5,46.5,1,40.9352,0,3
607,39.8,4.2,33.2,1,87.3337,0.4,3
608,2.5,27,50,1,21.4753,0,3
609,1.4,6.6,54.6,0,40.9613,0.6,3
610,2.5,6.666666666666667,33.666666666666664,1,47.1945,0,2
611,1.4,5.6,41.6,0,25.627,0.2,3
613,1.6666666666666667,25.666666666666668,50.666666666666664,1,39.8888,0,3
614,2.25,9.333333333333334,38.333333333333336,1,60.3304,0,3
615,9.7619047619047619,6.809523809523809,36.80952380952381,1,74.4999,0.19047619047619047619,1
617,1.7692307692307692,22.46153846153846,44.46153846153846,1,55.3453,0.07692307692307692308,2
618,8,3.75,27.75,1,60.0168,0,2
619,2.4285714285714286,25.571428571428573,49.57142857142857,1,43.3447,0,3
621,1.6944444444444444,10.25,35.25,1,88.0631,0.08333333333333333333,3
623,2,3,28,1,36.7812,0,3
624,4.0666666666666667,21.4,43.4,0,62.8514,0,3
625,3.2,11.4,48.4,0,31.6497,0.4,3
626,3.3076923076923077,26,47,1,59.8168,0.15384615384615384615,2
627,5.25,5.375,29.375,1,56.0162,0,2
628,2.0714285714285714,2.642857142857143,30.642857142857142,1,98.5052,0.42857142857142857143,3
630,11,1,38,1,52.6811,0,3
632,3.5,11.933333333333334,36.93333333333333,1,83.3862,0.03333333333333333333,1
633,3.6315789473684211,2.6315789473684212,32.63157894736842,1,97.3941,0.05263157894736842105,1
634,2.5625,27.5625,50.5625,1,76.0772,0.125,2
635,4.5714285714285714,7.642857142857143,33.642857142857146,1,80.2147,0,2
638,1.5714285714285714,5,32,1,65.7128,0.28571428571428571429,3
639,4.4583333333333333,2.8333333333333335,29.833333333333332,0,91.3416,0.04166666666666666667,2
640,1,14,44,1,,0,3
641,4.5,6.625,44.625,1,48.9403,0,2
642,3,4.75,32.75,1,93.2712,0.0625,2
643,3.2857142857142857,2.4285714285714284,36.42857142857143,1,86.5385,0,3
644,3.4,7.7,39.7,0,55.4774,0.2,2
645,4.5833333333333333,12.4,41.4,1,96.626,0.15,2
646,1.2285714285714286,9.2,37.2,1,92.9884,0.02857142857142857143,3
647,1.25,25.25,56.25,1,48.8463,0,3
648,3.3125,10.4375,57.4375,1,83.2907,0,2
649,2,2,29,1,41.844,0,3
650,1.9777777777777778,8.155555555555555,40.15555555555556,1,99.8548,0.05555555555555555556,2
652,1.5454545454545455,7.454545454545454,35.45454545454545,1,68.0295,0,3
653,2.9,7,32,1,70.8418,0,2
654,3.4,9.9,41.9,1,58.966,0,2
658,1.5,22,47,1,75.9787,0.21428571428571428571,3
659,5,27,55,1,54.5307,0,3
660,3.8,21.7,47.7,1,55.1407,0.2,2
661,6.25,23.5,50.5,1,48.6306,0.25,2
662,1,14,37,1,91.8055,0.5,3
663,1.3333333333333333,24.142857142857142,49.142857142857146,1,81.0619,0.28571428571428571429,3
664,1,10.666666666666666,39.666666666666664,0,31.3079,0.66666666666666666667,3
665,3.5,5.5,35.5,1,46.1236,0.16666666666666666667,2
666,6,21,45,1,21.4362,0,3
667,2.6666666666666667,8,39,1,28.2718,0,3
668,3,7.285714285714286,31.285714285714285,1,37.6562,0,2
670,2.2857142857142857,2.857142857142857,31.857142857142858,1,66.994,0,2
672,3.6666666666666667,5.266666666666667,32.266666666666666,1,65.6987,0,2
673,2.5,29.5,49.5,1,32.1292,0,3
674,4.1818181818181818,7.454545454545454,40.45454545454545,1,52.3633,0,2
675,3.625,11.4375,33.4375,0,61.5758,0.0625,2
676,5.1578947368421053,5.7894736842105265,30.789473684210527,1,71.7059,0,1
677,3,13,40,1,14.4617,0,3
678,2,6.5,31.5,1,81.8922,0.09090909090909090909,1
680,9.25,7.75,32.75,1,34.8053,0,3
681,1.8,12.8,46.8,1,33.3231,0,2
682,2.1111111111111111,13.555555555555555,39.55555555555556,1,66.8242,0.05555555555555555556,3
683,1,2,32,1,37.2473,0,3
684,2.1428571428571429,2.7142857142857144,34.714285714285715,1,94.8062,0.14285714285714285714,2
686,2,2,29,1,58.7559,0,3
687,5,0,27,1,44.4003,0,3
688,1,3,27,0,24.3399,0.33333333333333333333,3
690,2.8333333333333333,4.833333333333333,28.833333333333332,1,65.9241,0,3
691,5.3333333333333333,23.333333333333332,44.333333333333336,1,23.5594,0,3
694,2.75,5.75,34.75,1,69.0688,0,2
695,4.8846153846153846,11.576923076923077,32.57692307692308,1,83.4168,0,2
696,3.3333333333333333,24.666666666666668,53.666666666666664,1,58.7847,0,2
697,10.6,4.6,30.6,0,49.6771,0,1
698,1.8571428571428571,7.714285714285714,31.714285714285715,1,57.7127,0.07142857142857142857,2
700,2.25,7,41,1,63.4061,0,2
701,2,5,29,0,17.0609,0,3
702,1.8666666666666667,13.6,39.6,1,53.8726,0,2
703,2.8333333333333333,24.166666666666668,46.166666666666664,1,39.106,0.33333333333333333333,3
704,1,23,46,1,57.6372,0,3
707,1,2,32,1,0,0,3
709,2.25,5.75,28.75,1,50.9839,0,3
711,3.4,12,38,1,24.68,0,2
713,1.75,28,50,1,39.6238,0,3
715,2.2,7.3,45.3,1,54.3197,0,3
716,2,0,29,1,,0,3
719,1,30,55,1,28.7434,0,3
720,2,7,30,0,15.6195,0,3
721,4.5,6.25,37.25,1,47.0979,0.125,2
725,2.7857142857142857,12.464285714285714,46.464285714285715,1,89.0402,0,1
727,5.6666666666666667,8,42,1,47.2011,0,2
728,3.6666666666666667,14.666666666666666,40.666666666666664,0,27.1476,0,3
729,5.5,25.333333333333332,45.333333333333336,1,47.4702,0,2
730,2.6666666666666667,1.6666666666666667,26.666666666666668,0,52.9751,0,3
732,2.6,21.4,43.4,1,48.542,0,3
734,2.7272727272727273,3.8181818181818183,27.818181818181817,1,76.533,0,2
735,2.3,17.2,41.2,1,54.8344,0.2,2
736,3.7,7.7,46.7,1,86.9474,0.05,2
738,5.0714285714285714,7.714285714285714,29.714285714285715,1,62.4546,0,2
739,2.3333333333333333,11.333333333333334,50.333333333333336,1,48.5537,0,3
740,1.4666666666666667,8.2,37.2,0,69.3707,0.2,2
742,3.3333333333333333,28.333333333333332,48.333333333333336,1,27.4212,0,2
743,3.3333333333333333,4,32,1,58.2248,0,3
745,3.4,7.2,34.2,0,32.4711,0.2,2
747,1.7142857142857143,2.7142857142857144,37.714285714285715,0,68.9865,0.14285714285714285714,3
750,4,9.793103448275861,33.793103448275865,1,86.9206,0.06896551724137931034,2
752,1.4,6.8,45.8,1,50.7508,0.2,3
753,3.5,13,48,1,27.1354,0,2
754,4.0606060606060606,14.545454545454545,48.54545454545455,1,86.929,0,2
756,5.7142857142857143,20.142857142857142,42.142857142857146,1,47.764,0.28571428571428571429,2
757,2.25,4.25,29.25,0,25.2026,0,3
758,3.0833333333333333,4.5,30.5,1,91.3225,0.08333333333333333333,2
759,6.0526315789473684,11.026315789473685,46.026315789473685,1,90.6561,0.05263157894736842105,2
761,8.5666666666666667,5.7,34.7,1,96.9355,0,2
762,3,13,39,1,,0,3
763,1.1764705882352941,13.058823529411764,42.05882352941177,1,77.1327,0.23529411764705882353,3
764,2.5454545454545455,26.818181818181817,48.81818181818182,1,69.8607,0,2
766,2.6666666666666667,4,29,0,73.248,0,3
768,2,26,46,1,34.1133,0,3
769,2.8,24,47,1,38.4116,0,3
770,3,6.333333333333333,45.333333333333336,1,39.6584,0,2
771,3,0,22,1,,0,3
772,1.5,1.5,28.5,1,61.2739,0,3
774,4,1.5,29.5,1,,0,3
775,3,25,47,1,54.052,0,3
777,3.75,26.5,54.5,1,46.1176,0.25,3
779,2,3,30,1,31.6037,0,3
780,5.2307692307692308,4.615384615384615,30.615384615384617,1,66.8259,0.07692307692307692308,2
781,2,3,30,0,40.3003,0,3
783,1,1,26,1,69.8348,1,3
785,2.3333333333333333,7.666666666666667,46.666666666666664,1,57.3383,0,2
786,1,25,49,1,24.8464,0,3
787,2.8,10.2,39.2,1,27.817,0.2,3
789,5,1,31,0,35.398,0,3
790,1.6911764705882353,18.602941176470587,51.60294117647059,1,98.81,0.07352941176470588235,2
791,3.3333333333333333,3.6666666666666665,30.666666666666668,1,88.6134,0,2
792,4.4,4.5,37.5,1,77.754,0,2
793,1.6666666666666667,19.666666666666668,46.666666666666664,1,28.3717,0,3
794,2.3333333333333333,2.5,36.5,0,92.9387,0,3
797,1.4,3,34,1,98.7085,0.13333333333333333333,2
798,2,21.333333333333332,43.333333333333336,1,22.7151,0.33333333333333333333,3
799,1.6,6.6,35.6,1,46.1006,0,3
800,2.2758620689655172,5,37,1,92.805,0.03448275862068965517,2
801,7,4.5,33.5,1,49.2013,0,3
803,6,1,26,1,,0,3
805,2,6.153846153846154,37.15384615384615,1,77.0051,0.07692307692307692308,2
806,2,6.857142857142857,30.857142857142858,1,57.5637,0,2
808,2.4444444444444444,8.222222222222221,50.22222222222222,1,62.0458,0,3
809,3.375,5.375,31.375,0,71.5678,0,2
810,3,10,37,1,16.973,0,3
812,2.4,17.4,54.4,1,57.3178,0,3
814,1.6666666666666667,13.333333333333334,37.333333333333336,1,31.3477,0,2
817,1.8,20.4,55.4,0,28.6562,0,3
818,5.875,9.625,33.625,0,38.1338,0.125,2
819,3.5,6.6,32.6,0,75.4843,0.1,2
820,4,4.714285714285714,40.714285714285715,0,63.4634,0,2
821,2.9166666666666667,13.5,41.5,1,49.7517,0.08333333333333333333,2
823,2.6153846153846154,6.923076923076923,32.92307692307692,1,80.6465,0,2
824,4.5,1.5,34.5,1,65.2096,0,3
825,1.1818181818181818,17.454545454545453,45.45454545454545,1,54.101,0.27272727272727272727,3
826,6,4.333333333333333,29.333333333333332,0,67.3379,0,3
827,3.5714285714285714,6.571428571428571,36.57142857142857,1,63.7882,0,2
828,27.375,11.75,37.75,1,38.1338,0.125,2
829,3,22.5,48.5,1,35.3092,0,3
831,2,12.5,37.5,1,17.8117,0,3
833,1.9318181818181818,10.522727272727273,33.52272727272727,1,92.2662,0.04545454545454545455,2
834,2,2,32,1,29.2652,0,3
835,2.7142857142857143,5.428571428571429,33.42857142857143,0,41.0031,0,1
836,3.8478260869565217,8.26086956521739,32.26086956521739,1,95.197,0.0217391304347826087,2
838,1,10.5,49.5,1,76.4569,0.5,3
839,1,1,27,0,36.2253,0,3
840,2.5714285714285714,8,50,1,52.7072,0,2
841,2,21.7,51.7,1,55.2148,0.1,2
842,1.6,28.1,53.1,1,85.0031,0.2,2
843,13,20.333333333333332,48.333333333333336,1,67.1525,0.22222222222222222222,2
844,2.5,2.25,26.25,1,97.4949,0.08333333333333333333,2
846,1,27.333333333333332,49.333333333333336,1,75.7586,0,3
847,4.75,3,28,1,66.0014,0,2
848,2.6,25.6,46.6,1,67.2517,0,2
849,1.52,12.04,50.04,1,81.0267,0.04,2
850,1.6111111111111111,9.944444444444445,43.94444444444444,0,73.5101,0.16666666666666666667,1
852,2.3636363636363636,26.272727272727273,56.27272727272727,1,87.6265,0.27272727272727272727,2
854,2.6666666666666667,9.6,36.6,1,91.7313,0.03333333333333333333,2
855,3.25,19.75,42.75,1,30.276,0,2
856,2.0909090909090909,3.909090909090909,42.90909090909091,0,56.739,0.09090909090909090909,2
858,2.375,2.875,25.875,1,98.695,0,1
859,4.4,28.310344827586206,50.310344827586206,1,82.4861,0,2
860,1.5,2.5,31.5,1,58.6966,0.5,3
863,6.8,9.2,40.2,1,36.5748,0,2
864,3.8181818181818182,8,47,1,54.0591,0,2
865,1,24,59,1,35.4966,0,3
867,3.391304347826087,6.956521739130435,38.95652173913044,1,88.2088,0,2
868,3,2,31,0,20.8781,0,3
869,1.5,1.5,27.5,1,60.1085,0,3
870,2.8888888888888889,30.666666666666668,57.666666666666664,1,62.4158,0.11111111111111111111,3
871,3.391304347826087,4.956521739130435,29.956521739130434,1,89.8896,0.04347826086956521739,2
872,2.3,8.2,34.2,1,56.7728,0,2
874,3.4,3.6,29.6,1,77.0395,0,2
875,2.25,6,39,1,24.8823,0,3
876,2.2,4.6,27.6,1,51.5571,0,2
877,2.6,4.8,35.8,0,57.6131,0,3
878,2,3,31,1,48.4047,0,3
879,2,7.714285714285714,31.714285714285715,1,52.4244,0,3
880,3.5,5.25,39.25,0,72.5727,0,2
881,2.875,9.875,37.875,1,40.4111,0,2
882,2.625,8.1875,37.1875,0,77.6699,0.0625,2
883,2.8571428571428571,5.142857142857143,30.142857142857142,1,72.8669,0,2
884,6,4,29,1,61.8547,0,3
885,4.7777777777777778,7.166666666666667,32.166666666666664,1,91.8727,0.02777777777777777778,1
886,6.4,8.6,33.6,1,30.721,0.2,2
887,2.4736842105263158,7.2105263157894735,31.210526315789473,1,87.9523,0.10526315789473684211,2
888,2.625,7.125,28.125,1,44.1175,0.25,2
889,2.2,2.5142857142857142,38.51428571428571,1,94.9627,0.14285714285714285714,1
890,2.8974358974358974,11.384615384615385,38.38461538461539,1,94.9295,0.02564102564102564103,2
892,2,2,35,1,,0,3
893,1,27,58,1,31.8733,1,3
894,3.5,23,49,1,27.7919,0,3
896,2,5.2,33.2,1,58.9928,0,3
898,1,18,41,1,15.9604,0,3
899,4,20.5,47.5,1,32.0816,0,3
900,1,5,37,1,30.6331,0,3
901,5.1666666666666667,8.5,42.5,0,38.898,0.16666666666666666667,3
902,2.3333333333333333,7.75,38.75,1,86.4086,0.125,3
903,2.0434782608695652,7.608695652173913,54.608695652173914,0,86.3763,0.17391304347826086957,3
906,4,2.857142857142857,29.857142857142858,1,91.5746,0,3
907,2.75,6.25,30.25,1,62.6571,0,2
908,2.7692307692307692,14.692307692307692,47.69230769230769,0,58.0465,0.30769230769230769231,3
909,2.5714285714285714,6.666666666666667,42.666666666666664,1,78.4175,0.19047619047619047619,1
910,2.0793650793650794,11.793650793650794,47.79365079365079,1,97.6959,0.14285714285714285714,2
911,18.1111111111111111,7.111111111111111,40.111111111111114,1,49.5625,0.22222222222222222222,3
913,2.6666666666666667,5.5,40.5,1,47.2584,0,3
915,3.3333333333333333,11.533333333333333,33.53333333333333,1,64.8619,0,2
916,1.25,3.5,26.5,0,42.4974,0,3
918,4,2,24,1,0,0,3
920,3,6.5,29.5,1,35.8947,0,2
921,3.5,27,50,1,40.8228,0.5,3
922,3,25.5,46.5,1,37.2346,0,3
923,12.3076923076923077,18.23076923076923,45.23076923076923,1,64.5166,0.46153846153846153846,3
924,2,11,48,1,24.438,0,2
925,2.8,17,48,0,28.9117,0,3
926,1.0833333333333333,24.166666666666668,48.166666666666664,1,67.3155,0.66666666666666666667,3
927,29.1666666666666667,2.8333333333333335,36.833333333333336,1,80.5746,0.16666666666666666667,2
928,3,19.666666666666668,45.666666666666664,1,24.2387,0,3
929,2.55,26.75,47.75,1,83.4978,0.15,2
930,1.8823529411764706,4.764705882352941,34.76470588235294,1,78.1323,0,2
931,2,25,52,1,64.2599,0,3
932,5.25,5.375,29.375,0,76.2371,0,3
933,2.3877551020408163,4.6938775510204085,27.693877551020407,1,98.804,0.12244897959183673469,2
938,2,29,55,1,,0,3
940,3.75,13.25,41.25,1,28.7764,0,3
942,5,5.75,29.75,1,35.9711,0,3
943,3.8636363636363636,7.454545454545454,31.454545454545453,1,92.3197,0,1
944,8.8636363636363636,21.272727272727273,50.27272727272727,1,93.2164,0.09090909090909090909,2
947,1.4,16,38,1,90.2801,0.8,2
948,2,1,28,1,16.7284,0,3
949,1,2,29,1,19.9763,1,3
950,18,34,55,1,23.3242,0,3
951,3.6666666666666667,19.666666666666668,42.666666666666664,1,25.176,0,3
952,2.0909090909090909,24.272727272727273,46.27272727272727,1,69.2428,0,2
955,6,27,49,1,34.486,0,3
957,1.5,22.166666666666668,43.166666666666664,1,52.8741,0.16666666666666666667,3
958,2.125,5.125,48.125,0,48.9425,0.125,2
959,4,4.6,36.6,1,29.9214,0,3
960,1.6666666666666667,7.666666666666667,45.666666666666664,1,24.1756,0,3
961,2,6.8,32.8,1,59.394,0,2
964,1.8333333333333333,16,41,0,43.204,0.16666666666666666667,3
965,2.0476190476190476,4.380952380952381,32.38095238095238,1,82.0947,0.0952380952380952381,3
966,2.5833333333333333,4.25,40.25,1,86.3551,0,2
968,2.1,8.9,32.9,1,47.4334,0.1,2
969,5,7.642857142857143,32.642857142857146,0,65.4083,0,2
970,2,24,53,0,17.9666,0,3
971,1.7142857142857143,4.142857142857143,31.142857142857142,1,64.7969,0.14285714285714285714,3
972,2.5,5.5,28.5,1,34.0186,0,2
973,2.3333333333333333,4.333333333333333,28.333333333333332,1,25.0392,0,3
974,13.6666666666666667,21.5,54.5,1,47.1683,0.83333333333333333333,2
975,2,4,34,1,43.1011,0,3
976,1.2,16.9,44.9,0,71.5148,0.1,3
977,1.5,0,25,1,89.9805,0,3
979,2.88,21.72,47.72,1,83.2849,0.04,1
980,1,33.5,55.5,1,54.6072,0.125,3
981,3.1428571428571429,10,37,1,36.7009,0,2
982,2.5714285714285714,10.357142857142858,43.357142857142854,1,54.5812,0.14285714285714285714,2
983,1.8636363636363636,10.545454545454545,37.54545454545455,1,71.7053,0.13636363636363636364,2
984,2.0555555555555556,5.111111111111111,35.111111111111114,1,93.4699,0.27777777777777777778,2
985,3.5740740740740741,13.481481481481481,42.48148148148148,1,96.1834,0.25925925925925925926,2
986,2.7692307692307692,5.846153846153846,43.84615384615385,1,70.773,0,3
987,4.5,4.5,38.5,1,42.7305,0,3
989,2,4,33,1,0,0,3
990,1.5,15.5,40.5,1,21.4954,0,3
994,3.4838709677419355,7.096774193548387,29.096774193548388,1,96.5649,0.03225806451612903226,2
995,4,2,34,1,,0,3
996,1,4,40,0,16.6635,1,3
997,3.7142857142857143,9.380952380952381,36.38095238095238,1,79.6569,0.0952380952380952381,2
999,2,2.5,29.5,1,59.7684,0,3
1000,3.5,2,31,1,64.304,0,3
1001,1.75,24.75,47.75,1,56.7709,0,2
1002,3.1333333333333333,9.066666666666666,47.06666666666667,1,63.6659,0,2
1003,3,1,30,0,,1,3
1004,2.3461538461538462,22.692307692307693,45.69230769230769,1,87.2975,0.11538461538461538462,2
1005,2.8888888888888889,9.944444444444445,35.94444444444444,1,70.6652,0.05555555555555555556,2
1007,3.6,7.933333333333334,32.93333333333333,1,76.5313,0.06666666666666666667,2
1008,2,1.6666666666666667,25.666666666666668,0,45.7682,0,3
1010,3.75,24.5,49.5,1,28.385,0,3
1012,1.5185185185185185,17.666666666666668,47.666666666666664,1,79.8088,0.14814814814814814815,3
1013,2.2608695652173913,7.217391304347826,36.21739130434783,1,89.2094,0,2
1014,5.5,3.75,27.75,1,46.7999,0,3
1016,1.3333333333333333,5.2,52.2,1,89.43,0,3
1017,6,20,45,1,25.1204,0,3
1018,2.28,3.76,30.76,1,95.2008,0.04,2
1020,1.8,17,49,1,25.3204,0,3
1021,3.8,5,28,1,51.7749,0,2
1022,2.1363636363636364,10.818181818181818,46.81818181818182,1,75.2825,0.13636363636363636364,2
1026,3.6666666666666667,6.818181818181818,30.818181818181817,1,98.4487,0,2
1027,1.25,26.25,53.25,1,33.0152,0,3
1029,8,1,30,0,,0,3
1030,1.1111111111111111,34.111111111111114,59.111111111111114,1,62.4209,0.22222222222222222222,3
1031,1.3333333333333333,8.666666666666666,37.666666666666664,1,24.9971,0.33333333333333333333,3
1032,2,2.75,28.75,1,43.1773,0.25,2
1033,3.6521739130434783,26.391304347826086,48.391304347826086,1,74.9264,0,2
1034,1,27,56,1,30.0582,0,3
1035,2,29,55,1,28.3839,1,3
1036,2.3333333333333333,8.88888888888889,36.888888888888886,1,57.7242,0,1
1037,2.9714285714285714,10.128571428571428,45.128571428571426,1,99.1059,0.01428571428571428571,2
1039,2.8,9.166666666666666,38.166666666666664,1,91.7313,0,2
1040,4.5,4.166666666666667,34.166666666666664,1,36.5404,0,2
1041,3,2,32,1,0,0,3
1042,1,23.88888888888889,57.888888888888886,1,59.2251,0,3
1043,3.7058823529411765,7.411764705882353,33.411764705882355,1,74.2157,0,2
1044,2.0714285714285714,6.285714285714286,39.285714285714285,1,74.1966,0,2
1046,5.5,12,42,1,19.9793,0,3
1047,3.875,7.25,44.25,0,48.3283,0,3
1048,2.7741935483870968,10.580645161290322,33.58064516129032,1,87.9561,0.06451612903225806452,2
1049,2.25,6.083333333333333,32.083333333333336,1,66.4896,0.25,2
1050,1,2,23,1,63.9136,1,3
1051,2.6666666666666667,3.8333333333333335,27.833333333333332,0,65.6215,0,3
1052,1.6,4.8,42.8,1,52.2945,0,3
1053,1.3333333333333333,3.3333333333333335,33.333333333333336,1,72.9815,0,3
1054,2.3947368421052632,10.447368421052632,45.44736842105263,1,90.1557,0.02631578947368421053,2
1056,1.855421686746988,10.240963855421686,36.24096385542169,1,98.9836,0.13253012048192771084,2
1057,3.9615384615384615,5.961538461538462,40.96153846153846,1,92.6866,0,2
1059,1.75,17.5,47.5,0,26.5359,0,3
1060,3.6153846153846154,8.23076923076923,36.23076923076923,1,55.1565,0,2
1061,3,4,31,1,0,0,3
1062,2.8888888888888889,6,34,0,45.539,0.33333333333333333333,3
1063,3.425531914893617,7.723404255319149,40.723404255319146,1,96.7063,0.02127659574468085106,1
1065,2,19,42,1,44.6116,0,2
1066,1.8,4.8,27.8,1,58.0834,0,3
1067,1,18,40,1,45.7776,1,3
1069,2,1,34,1,,0,3
1070,2.3333333333333333,3.6666666666666665,38.666666666666664,0,40.1398,0.66666666666666666667,3
1072,2.8666666666666667,5.933333333333334,32.93333333333333,1,62.4126,0,2
1073,1.5,29,51,1,25.3544,0,3
1074,10,1,25,1,,0,3
1075,3.1428571428571429,7.523809523809524,31.523809523809526,1,87.5396,0,2
1078,20,27,47,1,26.4151,0,3
1079,2.1666666666666667,5.416666666666667,29.416666666666668,1,54.1057,0.25,2
1080,3,29.2,55.2,1,32.9486,0,3
1082,1,19,52,0,34.2334,1,3
1084,2,14.523809523809524,42.523809523809526,1,72.802,0.0952380952380952381,2
1085,2.7692307692307692,5.076923076923077,40.07692307692308,1,69.4395,0,2
1087,2,4,39,0,20.8895,0,3
1088,1,17,41,1,,1,3
1089,1,7,48,1,92.5344,0,3
1090,2,11.11111111111111,41.111111111111114,1,46.9489,0,3
1091,1.7391304347826087,6.8478260869565215,34.84782608695652,1,97.7876,0.06521739130434782609,2
1092,2.1428571428571429,10.857142857142858,53.857142857142854,1,41.3305,0.14285714285714285714,3
1093,5,2,27,0,31.6037,0,3
1094,3.6785714285714286,5.642857142857143,33.642857142857146,1,88.0631,0,2
1095,2.5,27.8,52.8,1,58.2056,0.1,2
1096,2.25,5.1875,40.1875,1,65.8974,0.0625,2
1097,2.4761904761904762,13.714285714285714,41.714285714285715,1,71.7053,0.0952380952380952381,2
1098,2.25,28.75,55.75,1,41.8688,0.25,3
1099,1,36,62,1,35.4966,0,3
1100,1.6666666666666667,6,34,1,22.0932,0,3
1101,6.75,20.25,43.25,1,28.6025,0,3
1102,2.6428571428571429,11.714285714285714,34.714285714285715,1,59.9236,0.07142857142857142857,2
1103,5,4,34,0,17.9422,0,3
1105,5.25,24,51,1,60.7366,0,3
1107,4,5.5,32.5,1,34.6567,0,3
1108,1,28.5,63.5,1,26.5181,0,3
1111,5,12.142857142857142,51.142857142857146,1,69.6664,0.07142857142857142857,2
1112,3.4166666666666667,23.75,47.75,1,53.4001,0,2
1113,4.875,4.3125,34.3125,1,64.7587,0,2
1114,2.5454545454545455,5.7272727272727275,33.72727272727273,1,73.5623,0,2
1115,1,17.5,52.5,1,26.1239,0.5,3
1116,5.9,5.3,32.3,1,71.5278,0,2
1117,5.5,25,45,1,26.1052,0,3
1118,1,14,46,0,17.9666,1,3
1122,4,19,48,1,34.8095,0,3
1123,1,1,31,1,71.8045,1,3
1124,1.8,20.8,47.8,1,44.7875,0,2
1126,2.5,5,36,1,36.2768,0,2
1127,3.0476190476190476,8.095238095238095,35.095238095238095,1,81.7966,0.04761904761904761905,2
1128,2.25,6.125,31.125,1,74.2654,0,2
1129,1.5,6.5,33.5,0,27.7024,0,3
