gender,race,allegation_count,sustained_count,honorable_mention_count,unsustained_count,discipline_count,civilian_compliment_count,trr_count,major_award_count,current_salary
F,White,3,0,0,2,0,0,0,0,78006
M,Hispanic,3,0,0,0,0,4,1,0,77238
M,White,3,1,0,2,1,0,0,0,
M,White,3,2,1,0,2,7,0,0,
M,White,3,0,0,2,0,0,2,1,80736
M,White,3,0,0,2,0,0,0,0,74946
M,White,3,0,66,2,0,1,10,1,87006
F,Hispanic,3,1,2,1,0,1,1,0,107988
M,White,3,0,2,0,0,3,1,0,100980
M,White,3,1,0,0,1,0,0,0,
M,White,3,1,1,2,1,7,0,0,72810
F,Hispanic,3,0,6,0,0,1,0,0,80016
M,White,3,1,5,0,1,6,0,0,
M,White,3,0,9,3,0,3,0,1,
M,White,3,0,0,3,0,0,0,0,85644
M,White,3,0,2,2,0,0,0,0,
M,White,3,0,0,2,0,0,0,0,
M,White,3,1,0,1,1,1,0,0,
F,White,3,0,1,2,0,1,0,0,76476
F,Asian/Pacific,3,0,19,0,0,0,0,0,84054
F,White,3,0,10,2,0,0,0,0,58572
M,Hispanic,3,0,7,0,0,3,1,0,90024
F,Hispanic,3,2,2,0,2,0,0,0,61932
M,Hispanic,3,0,2,3,0,2,0,0,
M,White,3,0,18,1,0,0,2,0,80016
M,White,3,0,5,1,0,6,0,0,
M,White,3,0,5,2,0,6,0,0,
M,Hispanic,3,3,12,0,3,0,0,1,
F,White,3,2,1,1,2,0,0,0,82422
M,Hispanic,3,0,34,1,0,3,9,0,84054
M,White,3,0,27,0,0,0,11,0,84054
M,White,3,1,4,2,1,4,0,0,
F,Black,3,0,0,2,0,0,0,0,82008
M,Black,3,0,24,1,0,1,9,1,68262
M,Black,3,1,4,2,1,0,0,0,
M,White,3,0,5,1,0,1,0,0,96060
F,White,3,0,0,1,0,0,0,0,89646
F,Black,3,0,20,1,0,6,5,0,87006
M,White,3,1,0,2,1,1,0,0,
M,White,3,0,2,0,0,2,0,0,86532
M,White,3,2,2,0,2,1,0,0,
F,Black,3,1,3,2,1,1,0,0,75816
M,White,3,0,2,2,0,2,0,0,
F,White,3,0,0,3,0,0,0,0,
M,White,3,0,0,1,0,1,0,0,
F,White,3,0,10,2,0,2,0,0,96060
F,White,3,2,4,0,2,0,0,0,
F,Black,3,1,4,1,1,1,1,0,93354
M,White,3,0,1,3,0,0,0,0,80736
F,Hispanic,3,1,17,0,1,3,1,0,104628
M,Hispanic,3,2,0,1,2,4,0,0,64926
F,White,3,0,4,1,0,4,2,0,101442
F,Black,3,0,0,0,0,1,0,0,90024
M,White,3,1,2,0,1,0,0,0,74628
M,White,3,2,8,0,1,4,4,0,93354
M,White,3,1,5,2,1,6,0,0,
F,Black,3,1,8,1,1,3,1,0,90618
M,White,3,1,5,2,1,6,0,0,
M,White,3,0,21,1,0,12,1,0,83706
M,White,3,0,42,0,0,6,5,0,87006
M,White,3,0,5,2,0,2,0,0,
F,White,3,0,3,1,0,2,1,0,95106
M,White,3,1,5,1,1,2,0,0,
M,White,3,0,9,0,0,0,13,0,84054
M,White,3,0,9,0,0,3,0,1,
M,White,3,0,0,2,0,2,0,0,112836
M,Hispanic,3,1,2,1,1,3,0,0,93354
M,Hispanic,3,0,8,1,0,1,5,0,93354
M,White,3,2,1,1,2,0,1,0,83604
M,White,3,0,0,2,0,0,0,0,
M,Hispanic,3,1,13,0,0,2,0,0,80016
F,Black,3,0,12,0,0,1,3,0,90024
M,White,3,0,0,2,0,0,0,0,
M,White,3,0,11,0,0,5,11,0,101442
M,Black,3,1,0,2,1,0,0,0,
M,White,3,0,5,1,0,2,0,0,
F,Black,3,1,24,0,1,2,3,0,104628
M,White,3,0,0,1,0,0,0,0,87354
M,White,3,1,5,1,1,2,0,0,
F,Black,3,0,21,1,0,3,3,0,87006
F,White,3,0,15,1,0,5,0,0,90024
M,Hispanic,3,0,13,3,0,2,2,0,80016
M,Black,3,0,0,2,0,0,0,0,
F,Hispanic,3,0,19,1,0,10,0,0,90024
M,White,3,2,0,1,2,0,0,0,
M,White,3,1,0,1,0,1,0,0,
F,Black,3,1,0,2,1,4,0,0,
M,Black,3,0,37,1,0,3,7,0,80016
F,Hispanic,3,1,2,1,1,1,0,0,102960
M,White,3,0,8,0,0,7,0,0,83706
M,Black,3,0,16,0,0,4,3,1,87006
M,White,3,0,1,3,0,1,0,0,
M,White,3,0,0,1,0,0,0,1,
M,White,3,2,5,0,2,6,0,0,
F,White,3,0,2,1,0,1,0,0,
M,White,3,0,43,0,0,0,3,0,84054
M,White,3,0,2,2,0,6,0,0,85278
M,White,3,0,10,1,0,1,4,0,87006
M,White,3,0,5,0,0,2,0,0,
M,Hispanic,3,0,34,0,0,3,1,0,87006
M,White,3,0,0,1,0,4,0,0,
M,White,3,0,2,3,0,1,0,0,
F,Hispanic,3,1,21,0,1,2,1,1,84054
M,White,3,2,9,0,1,3,0,0,
F,Black,3,0,18,0,0,3,0,0,97440
F,White,3,0,0,2,0,2,0,0,93192
F,White,3,0,0,0,0,0,0,1,127278
M,Hispanic,3,0,39,0,0,3,7,1,87006
F,White,3,0,1,2,0,1,1,0,70656
F,Black,3,0,6,1,0,3,0,0,93354
F,White,3,0,14,0,0,2,1,1,87006
F,Black,3,0,13,0,0,3,8,0,87006
M,Hispanic,3,1,11,0,1,2,2,0,80016
M,White,3,1,0,0,1,1,0,0,
M,Black,3,1,0,1,1,0,0,0,
F,White,3,0,15,0,0,10,2,0,90024
M,White,3,1,2,2,1,0,0,0,82422
M,Black,3,2,4,0,1,11,0,0,92430
F,Hispanic,3,0,16,3,0,4,2,0,78012
M,Black,3,2,2,1,1,0,0,0,
M,Hispanic,3,0,18,0,0,2,4,0,84054
F,Hispanic,3,0,1,2,0,0,0,0,90024
M,White,3,0,27,1,0,5,7,0,93354
F,Hispanic,3,1,0,1,1,1,0,0,
M,White,3,1,0,1,1,0,0,0,
F,Black,3,2,1,1,2,1,0,0,93354
M,White,3,1,1,1,1,1,0,0,93192
M,White,3,0,10,1,0,2,1,0,117894
M,White,3,0,2,3,0,0,0,0,
M,Hispanic,3,1,34,0,1,4,4,0,87006
M,White,3,0,5,1,0,1,0,0,107382
F,Hispanic,3,0,12,2,0,4,0,0,83706
M,White,3,0,57,0,0,2,9,0,87006
M,White,3,0,3,2,0,0,0,0,66006
F,Hispanic,3,0,6,0,0,6,3,0,78012
F,Black,3,0,7,0,0,0,4,0,84054
M,White,3,0,12,0,0,10,1,0,91338
M,White,3,0,33,0,0,1,1,0,75372
M,White,3,0,23,1,0,2,9,0,80016
F,White,3,0,14,0,0,1,3,0,90024
M,White,3,0,0,1,0,1,0,0,
F,Hispanic,3,0,25,0,0,1,8,0,87006
M,Black,3,0,3,2,0,0,0,0,
F,Black,3,0,0,0,0,0,0,0,
M,White,3,1,0,1,1,0,0,0,
F,Black,3,2,0,0,2,0,0,0,61512
M,Hispanic,3,1,0,0,1,0,0,0,
M,White,3,0,0,0,0,0,0,0,
M,White,3,0,8,1,0,0,0,0,76266
M,White,3,0,0,1,0,0,0,0,
M,White,3,0,4,2,0,0,0,0,96072
F,White,3,0,7,2,0,2,0,0,90024
F,White,3,1,4,0,1,1,0,0,90024
M,White,3,0,0,2,0,0,0,1,
F,Black,3,1,3,0,0,0,0,0,
M,White,3,1,2,1,1,0,0,0,
M,Hispanic,3,0,13,0,0,1,2,0,90024
F,Black,3,1,1,2,1,3,0,0,90024
F,Hispanic,3,0,18,1,0,4,1,0,87006
M,Hispanic,3,0,26,0,0,4,5,0,87006
M,Black,3,0,4,3,0,4,0,0,
M,White,3,0,0,2,0,0,0,1,
M,White,3,0,55,0,0,11,4,0,87006
M,White,3,1,4,1,1,0,2,0,43104
M,White,3,0,5,1,0,6,0,0,
M,White,3,0,17,0,0,5,2,0,101442
M,White,3,0,0,3,0,0,0,0,92268
M,White,3,0,0,3,0,0,0,0,
F,White,3,0,17,0,0,1,14,0,87006
M,Black,3,0,5,1,0,6,0,0,
M,White,3,1,5,1,1,2,0,0,
M,White,3,2,1,0,2,1,0,0,
M,White,3,0,0,1,0,0,0,0,
F,Black,3,0,1,3,0,1,0,0,89718
M,Hispanic,3,2,0,1,2,0,0,0,
M,White,3,3,1,0,3,7,0,0,
M,Black,3,0,14,2,0,5,0,0,93354
M,White,3,0,1,1,0,3,0,0,106068
M,Hispanic,3,0,23,2,0,8,10,0,90024
M,White,3,0,22,0,0,3,1,0,84054
F,White,3,0,8,0,0,3,0,0,87006
M,White,3,0,2,2,0,2,0,0,
F,White,3,1,0,2,1,1,0,0,70260
F,White,3,0,6,0,0,7,0,0,87006
F,Hispanic,3,3,6,0,2,2,3,0,61932
M,Black,3,0,0,2,0,0,0,0,
M,Hispanic,3,0,64,1,0,5,21,0,84054
M,Hispanic,3,0,5,0,0,1,0,0,80016
M,White,3,1,9,0,1,10,1,0,90024
M,White,3,0,9,2,0,3,0,1,69264
F,White,3,1,0,1,1,0,0,0,
F,Hispanic,3,1,5,0,1,7,0,0,90024
M,White,3,0,0,2,0,0,0,1,
F,Black,3,2,1,1,2,1,0,0,92316
M,White,3,0,2,2,0,1,0,0,
M,White,3,0,32,1,0,3,4,1,87006
F,Black,3,0,0,3,0,0,0,0,
M,White,3,2,0,1,2,0,0,0,
F,Black,3,0,23,0,0,1,7,0,91080
M,White,3,0,3,2,0,7,0,1,93354
M,White,3,0,0,1,0,1,0,0,
M,White,3,0,0,1,0,1,0,0,
F,White,3,0,0,0,0,1,0,0,84402
M,White,3,2,9,1,2,3,0,0,
M,White,3,1,0,2,0,0,0,0,
M,White,3,3,2,0,3,2,0,0,
M,White,3,0,8,1,0,0,0,0,
M,White,3,0,143,2,0,2,0,0,94524
F,Black,3,0,19,0,0,1,3,0,84054
M,White,3,1,0,0,1,0,0,0,
M,Hispanic,3,0,6,0,0,0,0,0,76266
F,Black,3,1,0,0,1,0,0,0,83604
F,Black,3,1,15,0,0,5,3,0,90024
M,White,3,1,0,2,1,4,0,0,
M,White,3,0,0,2,0,0,0,0,
M,White,3,1,9,1,0,3,0,0,
M,White,2,1,9,1,1,3,0,1,
M,White,2,0,55,0,0,3,8,2,88296
M,White,2,0,0,2,0,4,0,0,76476
M,Black,2,1,7,0,1,2,1,0,65016
M,White,2,2,1,0,2,0,0,0,
F,White,2,0,38,0,0,6,5,0,94122
M,White,2,0,0,1,0,0,0,0,78822
F,Black,2,1,0,1,1,0,0,0,
M,White,2,1,0,1,1,0,0,0,
M,White,2,0,10,0,0,0,0,0,
M,Black,2,2,0,0,2,0,0,0,
F,Black,2,2,6,0,1,1,0,0,93354
M,White,2,0,0,1,0,1,0,0,90456
M,White,2,0,0,0,0,0,0,0,67908
M,Black,2,2,1,0,2,1,0,0,
M,Asian/Pacific,2,1,11,0,0,0,4,0,84054
M,White,2,0,0,0,0,0,0,0,87354
M,White,2,0,14,0,0,6,5,0,117894
F,White,2,1,2,1,0,0,0,0,85278
M,Black,2,1,12,0,0,3,4,0,84054
F,White,2,0,4,2,0,2,0,0,117894
M,White,2,0,0,2,0,0,0,0,
M,White,2,1,1,1,1,1,0,0,
F,White,2,0,8,0,0,1,1,0,93354
M,White,2,0,0,2,0,0,0,1,
M,Black,2,1,0,1,1,0,0,0,
M,White,2,0,1,0,0,0,0,0,
M,White,2,1,5,0,1,6,0,0,
F,White,2,0,0,1,0,4,0,0,
M,Black,2,2,2,0,2,0,0,0,
M,Black,2,2,0,0,1,0,0,0,
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,13,0,0,17,2,0,90024
M,Hispanic,2,1,5,1,1,0,2,0,55728
M,White,2,0,25,1,0,11,4,0,90024
M,Black,2,0,0,1,0,0,0,0,
M,White,2,0,0,0,0,0,0,0,
M,White,2,1,1,0,1,10,0,0,93354
M,Black,2,1,4,1,1,0,0,0,
M,Hispanic,2,0,9,0,0,0,1,0,76266
M,Black,2,2,4,0,2,4,0,0,
M,White,2,0,2,2,0,0,0,0,
M,Black,2,0,16,0,0,2,4,0,84054
F,White,2,0,23,1,0,7,1,0,87006
M,White,2,0,14,1,0,3,4,0,90024
M,Hispanic,2,0,11,0,0,0,0,0,76266
M,Hispanic,2,0,81,1,0,5,14,0,101442
M,White,2,0,14,0,0,0,4,0,84054
M,White,2,0,23,1,0,4,6,0,84054
F,Hispanic,2,0,7,0,0,0,1,0,80016
F,White,2,1,6,1,0,3,0,0,96060
F,White,2,0,14,0,0,4,1,0,84054
M,White,2,1,0,1,0,0,0,0,
M,Black,2,2,1,0,2,0,0,0,
F,Black,2,2,3,0,1,0,0,0,
M,White,2,0,2,0,0,0,0,0,69264
M,White,2,1,0,0,1,0,0,0,
M,White,2,0,7,0,0,0,3,0,55746
M,Black,2,2,0,0,2,0,0,0,
F,White,2,1,1,0,1,0,0,0,72810
F,Black,2,0,0,1,0,0,0,0,
M,White,2,1,5,1,1,7,0,1,162684
M,White,2,0,15,0,0,2,3,0,68262
M,Black,2,1,0,0,1,0,0,0,
F,White,2,0,7,0,0,0,0,0,93192
M,White,2,0,0,1,0,1,0,0,70260
M,White,2,2,4,0,1,0,0,0,
M,White,2,0,0,0,0,1,0,0,74946
M,White,2,0,0,2,0,1,0,0,74946
M,White,2,0,2,0,0,1,0,0,90540
M,Black,2,1,6,0,0,26,0,0,90024
M,Black,2,1,0,1,1,0,0,0,
F,Black,2,0,6,0,0,1,0,0,84054
M,White,2,2,1,0,2,1,0,0,
M,White,2,0,79,1,0,8,5,0,87006
M,White,2,0,11,1,0,1,0,0,90024
F,White,2,0,9,0,0,3,1,0,75372
M,White,2,0,17,0,0,0,0,0,72510
M,White,2,1,2,1,1,2,0,0,86532
F,Hispanic,2,0,5,2,0,5,0,0,90024
M,White,2,0,0,2,0,4,0,0,69264
M,Hispanic,2,0,6,0,0,0,3,0,84054
F,White,2,0,11,0,0,2,1,1,84054
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,0,1,0,0,0,1,
F,Black,2,0,14,0,0,4,1,1,90024
M,Hispanic,2,0,1,2,0,1,0,0,69264
M,White,2,0,2,1,0,1,0,0,
M,White,2,1,2,0,0,0,0,0,
M,Hispanic,2,0,12,1,0,0,0,1,
M,White,2,0,0,0,0,0,0,0,
M,White,2,1,3,1,0,0,0,0,
M,White,2,0,2,1,0,0,0,0,
M,White,2,1,0,0,1,0,0,1,
F,Hispanic,2,0,15,0,0,1,2,0,87006
M,Black,2,1,0,1,1,0,0,0,
M,Black,2,0,0,1,0,0,0,0,
F,Black,2,0,0,0,0,0,0,0,73116
F,White,2,0,5,0,0,0,0,0,80016
M,Black,2,2,0,0,2,0,0,0,
M,Black,2,2,0,0,1,4,0,0,
M,White,2,0,1,0,0,0,0,0,87354
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,0,2,0,0,0,0,127278
M,White,2,0,0,0,0,0,0,0,84876
F,Black,2,2,0,0,0,0,0,0,
M,White,2,0,8,1,0,3,0,0,107988
F,White,2,0,1,0,0,2,0,0,90024
M,Black,2,2,1,0,2,0,0,0,
M,White,2,0,4,2,0,4,0,0,
M,Hispanic,2,0,9,2,0,3,0,1,
M,White,2,1,2,0,1,1,0,0,
F,White,2,0,15,0,0,1,3,0,80016
F,White,2,0,6,0,0,1,0,0,87006
F,White,2,0,0,0,0,1,1,0,96060
F,Hispanic,2,0,31,0,0,7,1,1,87006
M,White,2,0,2,2,0,0,0,0,
F,White,2,0,5,0,0,1,0,0,84054
M,White,2,0,1,1,0,1,0,0,
F,White,2,2,1,0,2,0,0,0,
M,White,2,0,0,1,0,0,0,1,
M,Black,2,2,6,0,2,1,0,0,
F,Black,2,0,0,1,0,0,0,0,
F,White,2,1,12,1,1,0,0,1,64926
M,White,2,0,0,0,0,0,0,0,69264
F,White,2,0,0,0,0,0,0,0,74946
M,Asian/Pacific,2,0,2,1,0,3,0,0,80736
F,Black,2,1,1,1,1,0,0,0,75726
M,Black,2,2,2,0,2,7,0,0,110148
M,White,2,0,5,1,0,2,0,0,
M,Hispanic,2,1,2,0,1,0,0,0,
F,White,2,0,3,0,0,2,0,0,88830
M,Black,2,1,6,1,1,1,0,0,
M,Black,2,0,0,2,0,0,0,0,73116
F,White,2,0,12,0,0,1,0,1,80016
F,Black,2,0,0,2,0,0,0,0,
F,Black,2,2,3,0,2,0,0,0,81252
M,White,2,1,5,0,0,2,0,0,
F,Black,2,0,4,0,0,3,0,0,83706
M,White,2,0,13,0,0,0,8,0,91080
M,White,2,0,1,1,0,1,0,0,
M,Hispanic,2,1,1,0,1,0,0,0,65946
M,White,2,0,2,1,0,0,0,0,
M,White,2,1,4,1,1,4,0,0,
M,Hispanic,2,0,15,1,0,3,0,0,80016
F,White,2,0,21,0,0,7,2,0,87006
M,White,2,0,14,0,0,0,0,0,84054
F,Hispanic,2,0,21,0,0,0,1,0,76266
F,Black,2,1,2,1,1,1,0,0,93240
M,Black,2,1,9,0,1,3,0,0,
M,White,2,0,0,2,0,0,0,0,69264
M,White,2,2,2,0,2,0,0,0,
F,Black,2,0,14,1,0,2,9,0,84054
M,White,2,0,2,2,0,0,0,0,101958
M,White,2,1,2,0,1,1,0,0,
M,Hispanic,2,0,14,1,0,4,3,0,84054
M,White,2,0,8,2,0,0,0,0,
M,White,2,0,3,0,0,0,0,0,
M,White,2,0,22,0,0,0,5,0,80016
M,White,2,0,2,2,0,0,0,0,
M,Black,2,1,0,0,1,0,0,0,
M,White,2,0,2,0,0,0,0,0,
M,White,2,0,2,1,0,2,0,0,
M,White,2,1,2,1,1,1,0,0,
F,White,2,1,6,0,1,2,0,0,90024
F,Hispanic,2,0,19,0,0,3,3,0,84054
M,White,2,1,0,0,1,0,0,0,
F,White,2,1,30,0,1,1,0,0,92268
M,White,2,0,0,1,0,1,0,0,
M,White,2,2,2,0,2,0,0,0,
M,White,2,0,2,2,0,1,0,0,
F,Hispanic,2,0,7,0,0,2,2,0,84054
M,Black,2,0,0,2,0,0,0,0,
M,Black,2,0,11,0,0,4,5,0,87006
F,White,2,0,16,0,0,3,7,0,89130
M,Black,2,1,0,1,1,0,0,0,
M,White,2,0,0,2,0,0,0,0,96072
M,White,2,0,0,1,0,0,0,0,
M,Black,2,0,12,0,0,2,0,0,86130
F,White,2,0,35,0,0,1,0,0,87006
F,White,2,0,22,0,0,2,6,0,87006
M,White,2,0,2,1,0,0,0,0,
F,White,2,0,0,1,0,2,0,0,89718
M,White,2,0,0,1,0,0,0,0,
M,White,2,0,9,1,0,3,0,0,69264
F,Black,2,0,12,0,0,3,2,0,87006
M,White,2,1,9,1,1,3,0,0,
M,Hispanic,2,1,0,1,1,0,0,0,
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,2,1,0,0,0,0,69264
F,White,2,1,0,1,1,0,0,0,
M,Black,2,2,5,0,1,6,0,0,
M,White,2,0,4,2,0,3,0,0,92778
M,White,2,1,2,0,1,0,0,0,
F,Black,2,1,0,0,1,0,0,0,
M,White,2,1,10,0,1,0,0,0,
F,Black,2,1,2,0,0,0,0,0,36984
M,White,2,1,5,1,1,2,0,0,
M,White,2,1,5,1,1,6,0,0,
F,Black,2,1,1,1,1,0,0,0,
F,White,2,0,0,2,0,0,0,0,
M,Hispanic,2,0,49,1,0,3,7,1,84054
F,Black,2,0,2,0,0,0,0,0,81252
M,Black,2,0,9,2,0,8,0,1,75816
M,White,2,1,49,0,1,7,4,0,91338
M,White,2,1,7,1,1,17,0,0,106068
M,White,2,0,11,1,0,4,2,0,90024
F,Hispanic,2,0,3,2,0,1,0,0,90618
F,Black,2,0,6,0,0,3,6,0,90024
M,White,2,0,23,0,0,5,1,1,91080
F,Black,2,0,7,1,0,2,0,0,90024
F,Black,2,0,29,0,0,1,2,1,88296
M,White,2,0,17,0,0,0,5,0,84054
M,White,2,0,0,2,0,0,0,0,
M,Black,2,2,8,0,1,0,0,0,
F,Hispanic,2,0,6,0,0,1,1,0,87006
M,White,2,0,13,1,0,3,0,0,96060
M,White,2,0,0,0,0,0,0,0,
M,White,2,0,17,0,0,1,4,0,81588
M,White,2,0,5,1,0,1,1,0,101718
M,White,2,0,1,1,0,0,0,0,82422
M,Asian/Pacific,2,1,37,0,0,0,5,0,80016
M,White,2,0,0,2,0,0,0,0,
M,White,2,2,3,0,2,0,0,0,
F,White,2,1,2,0,1,1,0,0,58572
M,White,2,1,0,0,1,0,0,0,
F,White,2,0,0,0,0,0,0,0,
M,White,2,1,0,1,1,0,0,0,
M,Black,2,0,6,2,0,1,0,0,
M,White,2,0,0,0,0,0,0,0,
M,White,2,0,2,2,0,0,0,0,
M,White,2,0,0,1,0,0,0,0,
F,Black,2,2,4,0,2,4,0,0,70656
M,Black,2,0,0,2,0,0,0,1,
M,White,2,0,7,0,0,0,4,0,86748
M,White,2,0,2,2,0,0,0,0,
M,White,2,1,9,1,1,3,0,1,
M,White,2,0,14,1,0,2,2,0,47562
M,Hispanic,2,1,3,1,1,0,0,0,
M,White,2,0,0,2,0,0,0,0,78072
M,White,2,0,13,0,0,0,1,0,80016
M,White,2,0,0,2,0,1,0,0,89220
M,White,2,1,1,0,1,1,0,0,86532
M,White,2,0,2,1,0,0,0,0,
M,White,2,0,2,1,0,0,0,0,
M,White,2,0,9,0,0,0,1,0,80016
M,Black,2,0,0,2,0,0,0,0,
M,White,2,0,16,0,0,2,3,0,88296
M,White,2,0,0,1,0,0,0,0,
M,White,2,0,32,0,0,0,4,0,76266
M,White,2,1,18,1,1,3,5,0,86748
F,White,2,0,0,1,0,0,0,1,
F,White,2,0,9,0,0,4,1,0,90024
M,White,2,0,2,0,0,1,0,0,
F,Black,2,0,1,0,0,0,0,0,83604
M,Hispanic,2,0,9,0,0,3,0,0,98052
M,White,2,0,0,1,0,0,0,0,74946
M,Black,2,1,0,1,0,2,0,0,93354
M,Asian/Pacific,2,1,4,0,1,0,1,0,72510
M,Black,2,0,0,1,0,0,0,0,
M,Hispanic,2,0,18,1,0,2,6,1,84054
F,Hispanic,2,2,0,0,2,0,0,0,
F,White,2,1,4,0,1,12,0,0,170112
M,White,2,0,0,1,0,4,0,0,
F,White,2,0,36,0,0,2,4,1,98184
F,Hispanic,2,0,10,0,0,2,0,0,84054
M,White,2,0,0,1,0,0,0,0,
F,White,2,0,1,0,0,0,0,0,80400
M,White,2,0,9,1,0,3,0,1,
M,Black,2,1,4,0,0,0,0,0,
M,Black,2,0,2,0,0,1,0,0,80724
M,White,2,0,2,2,0,1,0,0,
M,Hispanic,2,0,42,0,0,8,8,0,84054
M,White,2,0,12,2,0,2,1,1,
M,White,2,1,20,0,1,1,2,0,81588
F,Black,2,1,1,0,1,0,0,0,72870
M,Hispanic,2,1,8,0,1,1,0,0,55728
M,White,2,2,0,0,0,0,0,0,
M,White,2,0,5,2,0,6,0,0,
M,Black,2,1,0,1,1,0,0,0,
F,Black,2,0,5,1,0,2,1,0,90024
F,White,2,0,0,1,0,0,0,0,81252
M,White,2,0,45,1,0,5,2,2,101442
M,Black,2,2,0,0,2,0,0,0,
M,Black,2,0,58,0,0,3,12,0,84054
M,Hispanic,2,0,11,1,0,5,1,0,93354
F,Hispanic,2,0,1,1,0,1,0,0,92268
F,Black,2,0,0,1,0,0,0,0,
M,Black,2,0,0,2,0,0,0,1,
F,White,2,0,5,2,0,2,0,0,74328
M,White,2,0,0,2,0,4,0,0,69264
F,White,2,0,0,2,0,0,0,0,80022
M,Black,2,1,8,1,1,0,0,0,
M,White,2,2,1,0,1,0,0,0,
M,White,2,0,27,1,0,5,5,0,101442
M,White,2,1,2,1,1,1,0,0,
M,Black,2,0,52,1,0,4,4,0,104628
M,White,2,0,41,1,0,1,8,0,84054
M,Hispanic,2,0,0,1,0,0,0,0,
M,White,2,0,2,1,0,1,0,0,
M,Hispanic,2,0,0,2,0,2,1,0,80400
F,Hispanic,2,0,26,0,0,1,2,0,84054
M,White,2,0,1,2,0,7,0,0,
F,White,2,0,0,1,0,0,0,0,74946
M,White,2,0,0,2,0,0,0,0,
M,Hispanic,2,0,13,0,0,2,5,0,84054
F,White,2,0,0,2,0,0,0,0,74946
M,White,2,0,1,1,0,0,0,1,86532
M,White,2,0,2,1,0,2,0,0,
M,White,2,0,5,0,0,3,1,0,90024
M,Black,2,0,1,1,0,0,0,0,40416
M,White,2,2,0,0,2,0,0,0,
F,Black,2,0,1,1,0,0,0,0,
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,0,1,0,1,0,0,
M,White,2,0,2,1,0,4,0,0,90024
M,Black,2,0,0,0,0,0,0,0,
M,White,2,1,0,1,1,0,0,0,
F,Black,2,0,4,0,0,0,0,0,72510
M,White,2,0,1,0,0,4,1,0,68262
M,White,2,0,0,2,0,0,0,1,
F,White,2,0,0,2,0,2,0,0,93192
M,White,2,2,2,0,2,0,0,0,
M,White,2,0,2,2,0,2,0,0,
M,White,2,0,9,2,0,3,0,0,
M,White,2,1,0,0,1,0,0,0,
F,White,2,0,15,1,0,6,2,1,86142
M,Black,2,1,0,1,1,0,0,0,
M,White,2,0,3,1,0,0,0,0,
F,Hispanic,2,2,0,0,2,0,0,0,
M,Hispanic,2,0,1,0,0,0,0,0,48078
F,Black,2,0,0,2,0,0,0,0,73116
M,Black,2,0,2,2,0,0,0,0,78360
M,White,2,0,0,1,0,0,0,0,
M,White,2,1,15,0,1,2,8,0,80016
M,White,2,1,3,0,1,2,0,0,
F,Black,2,1,3,1,1,2,0,0,
M,White,2,0,12,0,0,0,0,0,76266
M,Black,2,1,3,1,1,0,0,0,
M,White,2,1,0,1,0,0,0,0,
F,White,2,0,1,2,0,0,0,0,75816
M,White,2,0,3,2,0,0,0,0,80400
F,Hispanic,2,0,22,1,0,4,0,2,87006
F,White,2,0,5,0,0,2,0,0,67326
M,White,2,0,2,1,0,0,0,0,
F,White,2,0,3,1,0,2,0,0,58572
M,White,2,0,2,2,0,1,0,0,69264
M,White,2,0,0,0,0,1,0,0,
M,White,2,0,27,0,0,2,7,0,80016
M,White,2,1,0,1,1,0,0,0,
M,White,2,1,2,1,1,0,0,0,
F,Black,2,0,0,1,0,1,0,0,93354
F,Black,2,0,8,1,0,0,0,1,80016
F,White,2,0,5,2,0,6,0,0,
M,Black,2,0,2,2,0,2,0,0,
M,White,2,0,9,2,0,3,0,0,
M,Black,2,0,4,2,0,4,0,0,
M,White,2,0,2,0,0,1,0,0,
F,White,2,0,13,0,0,4,1,0,101442
M,White,2,1,0,0,1,0,0,0,
M,White,2,0,10,1,0,0,0,0,
M,White,2,2,1,0,2,0,0,0,
M,White,2,0,10,2,0,0,0,0,
M,Black,2,1,10,0,1,1,1,0,87006
M,White,2,0,9,2,0,3,0,0,
F,Hispanic,2,1,0,1,0,0,0,0,
M,White,2,1,0,1,1,0,0,0,
F,White,2,0,0,0,0,0,0,0,
F,Black,2,0,12,1,0,1,3,0,87006
F,Black,2,0,3,0,0,2,1,0,90024
M,White,2,2,6,0,2,1,0,0,
M,White,2,0,15,0,0,4,5,0,84054
M,Black,2,1,0,0,1,1,0,0,82422
M,White,2,1,2,1,1,1,0,0,
M,Hispanic,2,0,1,1,0,0,0,0,82422
M,Hispanic,2,0,7,1,0,0,0,0,76266
M,Hispanic,2,0,7,0,0,0,0,0,76266
M,Black,2,0,0,1,0,0,0,0,
M,Black,2,0,12,0,0,3,0,0,90024
M,White,2,0,0,2,0,0,0,0,
M,White,2,0,0,1,0,4,0,0,
M,Black,2,1,0,1,1,0,0,0,
M,White,2,0,0,1,0,0,0,1,
M,White,2,0,0,2,0,0,0,1,
M,White,2,0,7,0,0,3,0,0,72510
M,Hispanic,2,0,18,1,0,2,2,0,91338
M,White,2,0,8,0,0,0,0,1,84054
M,White,2,2,0,0,2,0,0,0,
M,White,2,1,2,1,1,0,0,0,91446
M,White,2,0,14,0,0,2,2,0,80016
M,White,2,0,2,2,0,1,0,0,
