gender,race,appointed_date,rank,birth_year,resignation_date,complaint_percentile,civilian_allegation_percentile,honorable_mention_percentile,internal_allegation_percentile,trr_percentile,allegation_count,sustained_count,civilian_compliment_count,current_badge,current_salary,discipline_count,honorable_mention_count,last_unit_id,major_award_count,trr_count,unsustained_count,has_unique_name
M,Black,7/27/1964,Police Officer,1938,1/24/1989,0,,0,,,1,0,0,,,0,0,225,1,0,0,TRUE
M,Hispanic,8/1/1994,Police Officer,1967,,28.7226,0,59.4851,61.1521,49.1036,5,1,15,8764,93354,0,8,19,0,2,3,TRUE
M,White,2/27/1991,Police Officer,1963,,74.147,65.6966,66.0769,61.1521,0,20,0,1,14150,96060,0,14,9,0,0,13,TRUE
M,White,1/27/2003,Police Officer,1980,,68.3161,73.3606,93.8351,0,78.2707,9,0,5,5742,87006,0,66,16,0,8,1,TRUE
F,White,5/6/1996,Police Officer,1971,10/12/1996,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,Black,8/27/1990,Police Officer,1953,1/15/2016,66.0044,63.9426,54.4634,84.3333,45.8017,16,2,2,11713,93240,2,6,23,0,1,6,TRUE
F,Hispanic,7/30/2001,Police Officer,1962,,0,0,54.0447,0,0,0,0,4,8771,90024,0,4,15,0,0,0,TRUE
F,Black,1/30/1991,Police Officer as Detective,1964,,41.7676,24.118,37.0832,79.9133,38.9028,8,1,1,21056,103932,1,2,208,0,1,7,TRUE
M,Hispanic,9/2/1997,Police Officer,1970,,47.0292,47.638,93.3499,0,78.2707,7,0,1,12432,90024,0,86,16,0,8,3,TRUE
F,Black,11/29/2004,Police Officer / Field Training Officer,1980,,0,0,68.6807,0,0,1,0,0,13600,91338,0,8,12,0,1,0,TRUE
F,White,3/9/1987,Police Officer,1964,,45.1645,29.7987,50.338,0,38.9028,10,1,6,3244,96060,1,6,8,0,1,6,TRUE
M,Black,9/19/1966,Sergeant of Police,1943,4/1/1984,,,0,,,0,0,4,,,0,4,8,0,0,0,TRUE
M,White,9/1/1958,Police Officer,1932,7/6/1987,,,0,,,0,0,2,,,0,5,17,0,0,0,TRUE
M,White,2/19/1973,Police Officer,1948,4/15/2004,61.7926,0,0,0,,11,0,0,,69264,0,0,107,0,0,6,TRUE
M,White,10/29/2007,Sergeant of Police,1980,,79.4009,74.0034,85.6519,92.6749,47.7703,8,0,4,2162,98184,0,23,8,0,1,0,TRUE
M,White,11/29/1999,Police Officer as Detective,1962,,64.4033,65.6966,63.7675,61.1521,0,10,0,5,20936,97440,0,8,212,0,0,5,TRUE
M,Hispanic,5/10/1999,Police Officer,1954,2/28/2017,63.1768,53.0197,67.0408,88.3297,49.1036,10,1,2,9321,89130,1,10,13,0,2,0,TRUE
F,Hispanic,2/23/2015,Police Officer,1979,,0,0,76.6827,0,0,1,0,0,18399,76266,0,3,18,0,0,0,TRUE
M,Black,12/7/1987,Police Officer,1960,3/20/1990,84.3302,,0,,,1,1,0,,,1,0,4,0,0,0,TRUE
F,Asian/Pacific,10/31/2005,Police Officer,1975,,20.1674,0,77.2973,77.1228,0,1,1,6,13419,87006,1,15,83,0,0,0,TRUE
M,Hispanic,9/18/2017,,1992,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,4/28/2008,Police Officer,1983,,22.9147,32.3351,85.7619,0,97.3845,1,0,0,5656,84054,0,22,149,0,18,0,TRUE
M,White,2/19/1968,Police Officer,1942,4/16/1997,28.6293,,0,,,2,0,0,,,0,0,83,0,0,1,TRUE
M,White,6/1/1956,Police Officer,1932,6/30/1986,,,0,,,0,0,0,,,0,10,9,0,0,0,TRUE
M,White,10/25/1999,Police Officer,1973,,84.0205,86.3763,85.3931,0,90.1509,18,0,3,13956,90024,0,42,25,0,15,4,TRUE
M,White,12/17/1947,Police Officer,1922,3/2/1984,,,0,,,0,0,0,,,0,0,132,0,0,0,TRUE
M,White,7/30/2007,Sergeant of Police,1981,,68.3925,73.3955,88.5079,0,82.9116,6,0,7,2268,101442,0,29,3,0,7,0,TRUE
M,White,6/15/1970,Police Officer,1945,7/16/1999,24.7775,,0,,,1,0,0,,,0,10,9,0,0,1,TRUE
F,White,4/30/2001,Police Officer,1962,,30.1708,39.2316,72.6299,0,56.6663,3,0,1,9082,90024,0,14,20,0,3,0,TRUE
F,Unknown,10/29/2018,Police Officer,1994,,,,,,,,,,18291,,,,,,,,TRUE
F,Black,5/22/1991,Police Officer,1958,12/27/1991,,,,,,0,0,2,,,0,2,30,0,0,0,TRUE
M,White,7/13/1953,Sergeant of Police,1929,2/25/1986,,,0,,,1,0,0,,,0,0,214,0,0,0,TRUE
M,White,6/27/2016,Police Officer,1991,,,,87.0427,,,1,0,0,9874,68616,0,3,30,0,0,0,TRUE
F,Black,7/30/2001,Police Officer,1975,3/12/2002,,,,,,2,2,0,,,1,2,30,0,0,0,TRUE
M,White,4/29/1968,Police Officer,1946,2/24/1993,0,,0,,,0,0,0,,,0,0,107,0,0,0,TRUE
M,White,9/14/1970,Police Officer,1948,1/15/2001,90.083,0,0,0,,26,0,0,,,0,2,149,0,0,21,TRUE
M,White,6/25/2018,Police Officer,1994,,,,,,,,,,10014,,,,,,,,TRUE
M,White,5/16/1956,Police Officer,1927,7/15/1981,,,0,,,0,0,0,,,0,0,132,0,0,0,TRUE
M,Hispanic,7/30/2007,Police Officer,1980,,61.4688,60.594,87.5376,79.405,71.5988,5,0,6,12270,87006,0,27,18,0,4,0,TRUE
M,White,11/18/1985,Police Officer,1954,11/29/2010,38.351,0,64.236,76.8725,67.3634,8,2,9,17715,81252,2,9,19,0,2,2,TRUE
M,Black,5/1/1952,Sergeant of Police,1920,6/1/1981,,,0,,,0,0,0,,,0,8,6,0,0,0,TRUE
M,Asian/Pacific,4/26/2004,Police Officer as Detective,1979,,81.5177,81.752,96.6782,75.2791,88.7099,13,1,4,20153,94122,0,84,12,1,13,2,TRUE
M,White,1/2/1992,Sergeant of Police,1968,,93.1871,87.5224,63.0462,79.9133,88.0064,40,1,5,1981,111474,1,11,21,0,13,23,TRUE
F,Black,2/14/1983,Police Officer as Detective,1953,2/21/2012,44.5677,34.4811,49.5684,0,0,9,0,0,,93192,0,2,208,0,0,7,TRUE
M,White,12/7/1992,Police Officer,1955,9/4/2002,70.1828,51.31,0,94.5061,,9,2,0,,,2,0,19,0,0,5,TRUE
F,Hispanic,10/23/1995,Police Officer,1953,5/15/2016,0,0,31.9665,0,0,0,0,1,,90618,0,1,13,0,0,0,TRUE
M,White,5/26/1998,Police Officer,1973,11/19/2005,99.1343,99.2511,0,0,0,31,0,4,,58572,0,4,8,0,0,15,TRUE
F,Hispanic,9/30/2002,Police Officer,1973,,46.3146,46.9454,78.6849,73.4652,67.911,5,1,12,16221,87006,1,21,19,0,5,0,TRUE
M,White,1/19/1970,Police Officer as Detective,1946,8/11/1997,36.9379,,0,,,2,0,0,,,0,0,,0,0,0,TRUE
F,Black,7/27/2018,Police Officer,1992,,,,,,,,,,8757,,,,,,,,TRUE
M,White,11/16/1970,Police Officer,1948,1/15/2009,32.0459,30.7374,58.3796,0,0,5,0,2,,80736,0,6,17,0,0,3,TRUE
M,Black,5/18/1981,Police Officer,1950,4/15/2012,50.9084,41.6108,48.6392,0,61.9541,11,0,4,7249,86130,0,2,2,0,2,6,TRUE
M,Hispanic,8/16/2017,,,,,,,,,0,0,0,7539,48078,0,0,,0,0,0,TRUE
M,White,6/27/2016,Police Officer,1982,,,,87.0427,,,0,0,0,9842,68616,0,3,30,0,0,0,TRUE
M,White,7/16/1957,Police Officer as Detective,1935,8/24/1991,0,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,9/6/1994,Sergeant of Police,1968,,87.5817,77.646,81.9193,79.9133,97.8384,27,0,9,2634,107988,0,41,19,0,30,13,TRUE
F,Black,1/16/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Hispanic,12/2/2002,Police Officer,1974,,82.7137,78.9815,95.2259,92.346,75.2071,14,0,5,9798,87006,0,77,15,0,7,3,TRUE
M,White,3/19/1973,Police Officer,1951,11/19/2000,29.6328,,0,,,2,0,0,,,0,1,10,0,0,2,TRUE
M,White,5/16/2018,Police Officer,1991,,,,,,,,,,6540,,,,,,,,TRUE
M,White,10/1/1957,Sergeant of Police,1932,6/1/1991,0,,0,,,0,0,2,,,0,2,25,0,0,0,TRUE
M,White,12/5/1994,Police Officer,1963,2/15/2016,58.5648,32.4497,62.4125,70.281,0,11,1,2,,90618,1,8,10,0,0,6,TRUE
M,White Hispanic,8/27/2018,Police Officer,1990,,,,,,,,,,12075,,,,,,,,TRUE
M,White,7/5/1994,Police Officer,1969,1/21/2009,73.0255,60.449,0,0,0,13,1,1,,70656,1,1,18,0,0,6,TRUE
M,White,10/12/1971,Police Officer as Detective,1950,11/15/2005,57.3515,0,0,0,0,10,0,1,,82746,0,0,215,0,0,7,TRUE
F,Hispanic,10/27/2003,Police Officer,1980,,48.9167,50.6328,90.0734,74.696,38.9028,5,2,5,5765,87006,1,45,17,0,1,0,TRUE
M,Black,3/25/2002,Police Officer,1974,,61.4803,67.5204,79.4838,0,72.1094,8,1,5,5489,90024,1,23,8,0,6,3,TRUE
F,White,8/16/2017,,1980,,,,,,,0,0,0,7358,48078,0,0,,0,0,0,TRUE
M,Unknown,10/29/2018,Police Officer,1994,,,,,,,,,,6372,,,,,,,,TRUE
F,Black,,,1953,,,,,,,1,1,0,,,1,0,,0,0,0,TRUE
M,Hispanic,10/10/2000,Police Officer,1973,,69.8827,68.0885,96.9855,84.717,92.1082,12,0,4,8819,90024,0,112,16,0,17,2,TRUE
M,Hispanic,12/14/2012,Police Officer / Field Training Officer,1982,,0,0,72.5103,0,62.1638,0,0,1,11303,88296,0,4,4,0,1,0,TRUE
F,White,5/11/1970,Police Officer,1938,5/19/1988,,,0,,,0,0,0,,,0,1,96,0,0,0,TRUE
M,White,11/4/2013,Police Officer,1980,,0,0,87.2853,0,0,0,0,3,17009,84054,0,10,8,0,0,0,TRUE
M,White,7/19/1982,Lieutenant of Police,1954,11/15/2011,59.8265,54.8244,0,75.2277,0,14,1,4,241,,1,0,2,0,0,2,TRUE
F,White,8/30/1982,Lieutenant of Police,1959,9/15/2009,56.3712,53.8691,48.8972,94.9368,0,13,2,1,519,87198,2,2,21,0,0,7,TRUE
M,White,7/27/1998,Police Officer,1971,8/4/2014,86.6883,86.6041,94.5961,85.7223,89.4605,20,2,1,19371,80724,1,79,8,0,12,7,TRUE
M,White,2/22/1971,Police Officer,1947,3/1/2000,36.7587,,0,,,3,1,4,,,1,0,2,0,0,2,TRUE
M,White,8/26/1955,Police Officer,1931,1/19/1996,0,,0,,,0,0,4,,,0,0,,0,0,0,TRUE
M,Black,6/29/1998,Police Officer,1974,12/18/2003,28.0422,0,0,0,,1,0,6,,,0,5,19,0,0,0,TRUE
M,White,2/13/1967,Assistant Deputy Superintendent,1944,4/1/2007,21.3395,0,0,0,0,3,0,5,1,145452,0,0,105,0,0,1,TRUE
M,White,7/1/1957,,1923,7/16/1980,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,10/25/1971,Police Officer,1945,3/16/1997,37.2232,,0,,,2,0,0,,,0,8,6,0,0,2,TRUE
M,Black,11/1/1977,Police Officer,1951,8/15/2002,73.7289,84.2601,0,99.9131,,15,4,0,,,4,0,4,0,0,10,TRUE
M,White,8/4/1997,Sergeant of Police,1970,,83.4855,77.646,88.7796,88.3297,75.2071,21,2,3,1003,107988,3,62,5,0,7,11,TRUE
M,White,7/30/2007,Police Officer,1982,,53.2039,51.7291,97.6324,79.405,90.8714,5,1,2,4431,87006,1,74,3,0,11,2,TRUE
F,White,8/11/1986,Lieutenant of Police,1965,9/15/2014,45.9292,0,61.3387,72.0035,0,10,2,2,325,93438,2,10,6,1,0,6,TRUE
M,White,5/10/1999,Police Officer,1975,,72.6377,77.646,90.7559,0,49.1036,13,0,2,4222,90024,0,64,10,0,2,8,TRUE
F,Black,3/26/1990,Police Officer,1955,12/17/2004,78.6431,63.294,0,96.303,,17,2,0,,60600,2,0,12,0,0,10,TRUE
M,White,10/16/1954,Police Officer,1929,8/1/1988,,,0,,,0,0,2,,,0,5,,0,0,0,TRUE
F,Hispanic,2/19/2013,Police Officer,1979,,63.7079,47.2444,80.0854,95.4654,91.0076,2,0,1,6465,84054,0,7,4,0,4,0,TRUE
M,White,12/16/1959,Police Officer,1932,9/16/1993,0,,0,,,0,0,1,,,0,2,18,0,0,0,TRUE
M,White,1/3/1977,Police Officer as Detective,1951,4/29/1991,0,,0,,,1,1,0,,,1,0,146,0,0,0,TRUE
M,White,4/5/1965,Police Officer,1942,4/10/1997,0,,0,,,0,0,0,,,0,5,,0,0,0,TRUE
M,White,9/8/1986,Police Officer as Detective,1959,4/15/2016,66.4323,70.58,90.0562,0,56.6663,18,1,5,20613,100884,1,94,208,1,3,8,TRUE
M,Hispanic,10/25/2004,Police Officer,1976,5/22/2008,80.1203,73.2104,89.7848,92.4974,92.3082,4,0,0,13560,61932,0,10,12,0,5,2,TRUE
M,White,8/1/2012,Police Officer,1980,,73.0427,44.7329,86.9716,98.5699,94.2301,3,1,0,10193,84054,1,13,26,0,6,0,TRUE
M,White,5/9/1966,Police Officer as Detective,1941,1/6/2000,36.941,,0,,,3,0,0,,,0,0,208,0,0,2,TRUE
M,Hispanic,3/27/1991,Police Officer,1956,4/15/2017,37.6562,47.638,65.2845,61.1521,38.9028,7,0,3,6820,95106,0,13,18,0,1,4,TRUE
F,White,3/31/1986,Police Officer / Mounted Patrol Officer,1945,8/22/1992,0,,0,,,1,0,0,,,0,0,141,0,0,0,TRUE
M,White,3/2/1970,Police Officer as Detective,1946,3/16/2002,61.9511,52.1655,0,0,,10,0,1,,,0,0,218,0,0,7,TRUE
F,White,12/13/1993,Police Officer,1945,8/4/2008,17.4658,0,62.97,0,0,1,0,1,,70656,0,2,14,0,0,0,TRUE
M,Black,7/19/1982,Police Officer,1953,1/21/1994,94.3198,,0,,,12,4,0,,,3,0,232,0,0,5,TRUE
M,White,8/15/1966,Police Officer,1935,11/13/1987,,,0,,,0,0,1,,,0,2,21,0,0,0,TRUE
M,White,5/16/1975,Police Officer,1940,9/16/2000,97.5437,,0,,,47,4,3,,,4,9,5,1,0,31,TRUE
M,White,1/24/1966,Police Officer,1942,1/16/2000,23.4135,,0,,,1,0,0,,,0,2,149,0,0,0,TRUE
M,Black,8/13/1962,Police Officer,1939,3/3/1995,35.7027,,0,,,1,0,0,,,0,2,149,0,0,0,TRUE
M,Black,1/18/1994,Sergeant of Police,1963,7/15/2013,97.2008,97.8089,73.7288,92.4287,66.7693,48,2,3,2640,96648,2,14,3,0,3,30,TRUE
M,White,7/7/1997,Police Officer,1962,9/5/1997,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,Hispanic,3/9/2009,Police Officer Assigned Evidence Technician,1981,,69,73.6795,97.3833,0,93.884,5,0,4,11594,88296,0,59,171,1,11,1,TRUE
M,Black,10/13/1986,Sergeant of Police,1964,1/15/2017,51.1673,61.9992,0,0,49.1036,12,1,2,1505,111474,1,0,80,0,2,2,TRUE
F,White,9/13/1999,Police Officer,1972,,50.7164,57.7487,76.9156,0,38.9028,7,0,9,14610,90024,0,22,83,0,1,6,TRUE
M,Hispanic,6/15/1970,Sergeant of Police,1944,4/15/2002,26.1856,0,0,0,,2,0,3,,,0,2,18,0,0,1,TRUE
M,White,11/16/1955,Police Officer,1929,4/6/1987,,,0,,,0,0,1,,,0,1,24,0,0,0,TRUE
M,White,2/2/2015,Police Officer,1990,,70.368,74.4369,71.4979,0,0,1,0,0,14224,76266,0,2,20,0,0,0,TRUE
M,Black,8/1/1994,Police Officer as Detective,1961,,73.5356,47.638,51.8873,79.9133,0,17,4,2,20596,100980,4,5,212,0,0,6,TRUE
M,White,1/3/1977,Lieutenant of Police,1953,11/17/2014,72.2598,56.0494,61.5934,0,0,23,1,2,369,99216,1,11,178,0,0,13,TRUE
F,Hispanic,2/2/2015,Police Officer,1979,,0,0,83.0999,0,0,1,0,0,14364,76266,0,5,7,0,0,0,TRUE
M,White,12/18/2000,Lieutenant of Police,1978,,53.3835,60.6637,85.9495,0,67.911,7,0,18,206,117894,0,41,8,2,5,1,TRUE
F,Black,12/13/1993,Police Officer,1964,6/15/1994,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
F,White,5/6/1996,Police Officer,1966,,35.1649,41.5139,39.7516,0,0,5,1,5,19857,93354,1,2,79,0,0,4,TRUE
M,White Hispanic,5/16/2018,Police Officer,1991,,,,,,,,,,16220,,,,,,,,TRUE
F,White,12/12/2016,Police Officer,1982,,,,,,,0,0,0,18239,48078,0,2,,0,0,0,TRUE
F,Black,12/7/1987,Police Officer as Detective,1963,,38.1338,41.5139,0,0,0,8,3,1,20402,103932,3,0,215,0,0,1,TRUE
F,White,1/3/1977,Police Officer,1942,2/4/1997,28.8233,,0,,,1,0,0,,,0,0,93,0,0,1,TRUE
M,White,9/5/1995,Police Officer,1967,,82.0947,57.7487,31.1447,88.3297,38.9028,21,3,4,13830,93354,2,1,112,0,1,12,TRUE
M,Black,1/2/1992,Police Officer as Detective,1965,,82.4348,74.8804,42.6594,61.1521,0,25,0,3,20788,103932,0,3,208,0,0,18,TRUE
M,White,6/14/1971,Lieutenant of Police,1950,11/29/2010,45.6601,0,42.5385,76.8725,56.9756,9,0,5,171,,0,1,86,2,1,5,TRUE
M,Hispanic,4/26/2004,Sergeant of Police,1977,,35.0044,44.0303,94.0906,0,66.3679,4,0,6,962,101442,0,62,8,1,4,0,TRUE
F,Black,9/8/1986,Police Officer as Detective,1958,1/15/2013,44.2159,62.9673,0,0,0,9,0,2,,93192,0,0,212,0,0,4,TRUE
M,White,11/18/1991,Sergeant of Police,1970,,98.0284,85.1455,81.9193,0,81.0961,62,1,5,1999,111474,0,47,174,0,9,41,TRUE
M,White,12/26/1989,Police Officer,1952,5/15/2010,78.3108,71.4411,89.4956,0,74.276,21,1,3,7696,78360,0,52,23,1,3,14,TRUE
F,Black,3/9/1987,Police Officer as Detective,1964,5/15/2014,43.0357,0,0,72.429,0,9,2,2,,93192,2,0,212,0,0,3,TRUE
M,White,4/3/1972,Police Officer,1940,4/15/2002,31.6449,0,0,0,,3,0,0,,,0,1,15,0,0,1,TRUE
M,White,10/23/1972,Police Officer as Detective,1948,3/19/2002,20.3703,0,0,0,,2,0,0,,,0,0,208,0,0,2,TRUE
M,White,11/12/1962,Lieutenant of Police,1940,4/16/1999,32.2511,,0,,,2,0,0,,,0,0,21,0,0,0,TRUE
M,Asian/Pacific,7/10/1995,Police Officer,1970,7/15/2015,82.7248,49.9924,83.1509,0,46.141,21,1,2,18796,86520,1,38,149,1,1,11,TRUE
M,Black,4/13/1981,,1951,4/13/1981,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,6/23/1980,Police Officer,1945,7/16/2000,63.0539,,0,,,9,0,0,,,0,0,107,0,0,7,TRUE
M,White,6/24/1968,Captain of Police,1948,1/15/2004,24.2387,0,0,0,,2,1,1,,,1,2,23,0,0,1,TRUE
M,White,3/18/1996,Sergeant of Police,1971,,69.3936,74.8804,49.4744,0,56.6663,14,0,3,1357,107988,0,4,21,0,3,9,TRUE
M,White,10/22/1973,Police Officer,1948,4/15/2004,71.9809,81.2453,0,90.4281,,15,2,1,,69264,2,2,21,0,0,6,TRUE
M,Black,3/1/1957,Sergeant of Police,1929,7/21/1986,,,0,,,0,0,0,,,0,0,152,0,0,0,TRUE
M,Hispanic,7/15/2013,Police Officer,1976,,0,0,81.2563,0,0,0,0,0,17413,80016,0,7,26,0,0,0,TRUE
F,White,2/1/1982,Police Officer,1943,3/16/2002,0,0,0,0,,0,0,0,,,0,2,35,0,0,0,TRUE
M,White,5/26/1998,Police Officer,1969,,48.3436,41.5139,80.9587,61.1521,49.1036,7,1,18,19810,90024,1,32,35,0,2,2,TRUE
F,White,6/16/1986,Police Officer,1940,6/13/1996,0,,0,,,0,0,0,,,0,0,36,0,0,0,TRUE
M,White,7/27/1998,Police Officer,1970,,65.1446,57.7487,64.4403,93.0935,0,11,5,12,,80724,3,9,19,0,0,5,TRUE
M,White,9/14/1970,Sergeant of Police,1946,9/15/2004,0,0,0,0,,1,0,0,,82422,0,0,40,0,0,0,TRUE
M,White,10/16/2017,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White Hispanic,9/27/2018,Police Officer,1989,,,,,,,,,,6812,,,,,,,,TRUE
M,White,9/14/1970,Police Officer as Detective,1940,4/13/1986,,,0,,,0,0,0,,,0,0,211,0,0,0,TRUE
F,White,9/2/1997,Police Officer,1960,,66.4896,69.1001,76.1361,0,38.9028,13,0,9,10212,90024,0,23,8,0,1,2,TRUE
M,Hispanic,5/29/2001,Police Officer,1976,,36.4946,45.3259,57.4377,0,0,4,0,9,17942,90024,0,5,19,0,0,1,TRUE
M,White,6/3/2013,Police Officer,1981,,67.059,71.761,90.2869,0,80.5401,2,0,2,17357,80016,0,14,8,0,2,0,TRUE
M,White,8/6/1962,Police Officer as Detective,1936,4/27/1986,,,0,,,0,0,0,,,0,0,192,0,0,0,TRUE
M,White,4/1/1946,Police Officer as Detective,1921,5/2/1990,0,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,White,8/26/1968,Police Officer as Detective,1941,9/16/1993,44.8949,,0,,,1,0,1,,,0,0,200,0,0,1,TRUE
M,White,5/27/2014,Police Officer,1981,,0,0,84.5198,0,74.6454,0,0,2,17112,76266,0,7,8,0,1,0,TRUE
F,White,8/11/1986,Police Officer (Per Arbitration Award),1960,8/15/2015,27.966,0,52.1459,0,0,5,3,3,,97044,3,6,10,0,0,0,TRUE
F,Black,12/7/1987,Police Officer,1964,4/13/1991,77.142,,0,,,2,1,0,,,1,1,23,0,0,1,TRUE
M,White,10/22/1973,Police Officer,1951,4/15/2002,72.2241,83.9995,0,95.0608,,14,1,1,,,1,0,19,0,0,11,TRUE
F,Black,10/26/1998,Police Officer,1971,,22.0129,24.118,46.8221,61.1521,0,2,1,5,12701,90024,1,3,2,0,0,0,TRUE
M,White,12/14/1970,Police Officer,1946,2/28/2009,54.3204,0,0,0,0,16,2,6,,,0,5,19,0,0,7,TRUE
M,White,7/19/1982,Police Officer,1952,9/11/1993,67.6495,,0,,,3,0,2,,,0,2,31,0,0,3,TRUE
M,White,2/16/1958,,1923,3/1/1983,,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Unknown,10/29/2018,Police Officer,1984,,,,,,,,,,4391,,,,,,,,TRUE
M,White,9/26/1960,Police Officer,1935,8/29/1995,61.8801,,0,,,4,0,0,,,0,3,16,0,0,4,TRUE
M,Black,3/8/1976,Police Officer,1948,1/7/2004,56.0381,72.05,0,90.9992,,9,1,0,,69264,1,3,3,0,0,3,TRUE
F,Hispanic,6/29/1992,Police Officer,1969,,43.6896,29.7987,71.1906,0,0,8,1,2,17859,96060,1,19,11,1,0,5,TRUE
F,Black,1/30/1991,Commander,1957,,45.539,47.638,54.9827,61.1521,0,10,1,15,68,162684,0,7,3,0,0,5,TRUE
M,White,2/2/2015,Police Officer,1992,,0,0,76.3366,0,0,0,0,1,14595,76266,0,3,18,0,0,0,TRUE
M,White,10/17/1960,Police Officer,1936,4/12/1997,0,,0,,,0,0,0,,,0,2,35,0,0,0,TRUE
M,White,8/13/1962,Police Officer,1932,11/4/1993,91.9738,,0,,,9,1,0,,,0,0,36,0,0,6,TRUE
M,White,1/22/1968,Sergeant of Police,1943,2/2/1997,28.8233,,0,,,1,0,4,,,0,0,2,0,0,1,TRUE
M,White,8/26/1955,Police Officer,1923,4/17/1983,,,0,,,0,0,4,,,0,0,2,0,0,0,TRUE
F,Black,2/2/2015,Police Officer,1987,,70.368,0,83.0999,99.3273,84.0349,1,0,0,13602,76266,0,5,30,0,1,0,TRUE
M,White,6/15/1970,Police Officer,1947,6/15/2006,49.0793,38.5156,0,0,0,8,0,0,,79152,0,2,149,0,0,4,TRUE
F,White,12/26/1989,Police Officer,1957,,18.4785,0,0,0,38.9028,2,0,1,12872,96060,0,0,136,0,1,0,TRUE
M,Hispanic,4/28/2014,Police Officer,1989,,0,0,90.2804,0,74.2029,2,0,0,17014,76266,0,11,7,0,1,0,TRUE
F,Hispanic,4/13/1987,Police Officer / Mounted Patrol Officer,1960,1/12/1994,68.9914,,0,,,4,1,0,,,1,0,141,0,0,1,TRUE
M,Black,10/18/1976,Police Officer,1950,2/24/2005,23.5372,0,0,0,0,2,0,0,,67326,0,0,,0,0,1,TRUE
F,White,8/1/2012,Police Officer,1985,,57.9955,64.426,87.9775,0,82.974,2,0,1,11138,84054,0,14,2,0,3,0,TRUE
M,White,8/11/1986,Police Officer as Detective,1952,8/15/2010,34.6904,0,0,0,0,6,0,2,,87888,0,0,212,0,0,1,TRUE
F,Hispanic,12/12/2016,Police Officer,1987,,,,,,,0,0,0,6008,48078,0,0,,0,0,0,TRUE
M,White,3/16/1957,Police Officer,1920,9/23/1983,,,0,,,0,0,1,,,0,1,14,0,0,0,TRUE
F,Hispanic,12/7/1987,Police Officer,1962,4/15/2015,24.809,32.5642,0,0,0,4,0,1,,92316,0,0,83,0,0,2,TRUE
F,White,10/30/2006,Police Officer,1983,,41.2823,39.715,77.5399,78.6825,0,3,1,3,16403,87006,1,14,80,0,0,0,TRUE
M,Black,9/5/1995,Police Officer,1963,3/15/2012,88.2088,89.2486,90.0808,0,62.072,23,1,0,14286,78012,0,46,174,0,2,14,TRUE
M,Black,11/22/1993,Police Officer as Detective,1967,,91.7581,88.5838,58.9546,61.1521,0,34,1,13,20841,100980,1,8,212,0,0,19,TRUE
F,Hispanic,2/23/2015,Police Officer,1990,,0,0,71.7663,0,0,1,0,0,13274,76266,0,2,23,0,0,0,TRUE
M,Black,5/6/1996,Police Officer as Detective,1970,,92.7706,94.6432,79.6973,79.9133,86.6844,34,2,4,21593,100980,0,33,208,0,12,10,TRUE
F,White,4/24/1991,Police Officer,1957,5/1/1991,,,,,,1,1,0,,,1,2,30,0,0,0,TRUE
M,Black,6/14/1982,Police Officer,1955,6/15/2013,55.9837,33.9282,61.4145,86.2672,50.5072,13,2,9,5869,86130,2,11,19,0,1,5,TRUE
F,Black,4/26/1976,Police Officer as Detective,1949,1/18/1985,,,0,,,1,1,0,,,1,0,51,0,0,0,TRUE
M,White,1/16/2018,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Hispanic,2/6/1995,Police Officer,1967,,67.3646,57.7487,30.8665,0,38.9028,14,0,2,10381,93354,0,1,80,1,1,4,TRUE
M,White,9/23/1953,Police Officer / Mounted Patrol Officer,1928,10/2/1991,0,,0,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Black,2/11/1980,Police Officer,1942,11/29/2005,28.0787,40.7356,0,0,0,3,0,0,,74328,0,0,22,0,0,1,TRUE
M,White,7/31/2006,Police Officer,1981,,74.8882,74.3622,98.4086,78.3386,74.2823,8,0,6,7761,87006,0,93,26,0,5,1,TRUE
F,White,12/5/1988,Police Officer,1957,12/12/1988,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
M,White,4/16/2018,Police Officer,1991,,,,,,,,,,5699,,,,,,,,TRUE
M,Black,1/3/1977,Police Officer,1949,2/2/2000,30.2507,,0,,,2,0,3,,,0,9,5,1,0,1,TRUE
F,Unknown,10/16/2017,,,,,,,,,0,0,0,,,0,0,,0,0,0,TRUE
M,Asian/Pacific,3/18/1996,Sergeant of Police,1972,,56.7728,57.7487,69.2111,0,56.6663,11,0,1,1917,107988,0,14,17,0,3,3,TRUE
F,White,11/7/1988,Police Officer,1940,9/8/1989,,,,,,0,0,0,,,0,2,30,0,0,0,TRUE
